leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.85,0.2,-1.0,1.0,13.73485,14.3434
0.85,0.2,-1.0,1.0,17.01815,17.7262
0.85,0.2,-1.0,1.0,20.19955,20.5916
0.85,0.2,-1.0,1.0,22.966,23.6177
0.85,0.2,-1.0,1.0,25.89155,26.9407
0.85,0.2,-1.0,1.0,29.6324,31.3724
0.85,0.2,-1.0,1.0,36.6311,37.01015
0.85,0.2,-1.0,1.0,39.3838,39.6515
0.85,0.2,-1.0,1.0,46.0239,46.363
0.85,0.2,-1.0,0.0,48.43735,
0.85,0.2,-1.0,1.0,51.5975,51.8378
0.85,0.2,-1.0,1.0,54.2134,54.3301
0.85,0.2,-1.0,1.0,56.40525,56.68725
0.85,0.2,-1.0,0.0,64.916,
0.85,0.2,-1.0,1.0,67.8815,68.10285
0.85,0.2,-1.0,1.0,70.3798,70.67195
0.85,0.2,-1.0,0.0,166.70715,
0.85,0.2,-1.0,1.0,169.7001,170.0189
0.85,0.2,-1.0,1.0,173.9434,174.26175
0.85,0.2,-1.0,0.0,176.6396,
0.85,0.2,-1.0,1.0,180.4463,180.98635
0.85,0.2,-1.0,1.0,185.49985,185.81995
0.85,0.2,-1.0,1.0,187.8958,188.19405
0.85,0.2,-1.0,0.0,190.6764,
0.85,0.2,-1.0,1.0,194.2118,194.45315
0.85,0.2,-1.0,1.0,197.1311,197.48365
0.85,0.2,-1.0,1.0,201.63205,201.9168
0.85,0.2,-1.0,1.0,205.47235,205.71535
0.85,0.2,-1.0,1.0,211.24035,211.61735
0.85,0.2,-1.0,1.0,214.81635,214.90905
0.85,0.2,-1.0,1.0,220.63955,220.92475
0.85,0.2,-1.0,1.0,223.39805,223.6663
0.85,0.2,-1.0,1.0,226.1396,226.4707
0.85,0.2,-1.0,1.0,231.98975,232.35475
0.85,0.2,-1.0,1.0,235.29115,235.49955
0.85,0.2,-1.0,1.0,238.6207,238.7373
0.85,0.2,-1.0,1.0,243.23515,243.5448
0.85,0.2,-1.0,1.0,248.06245,248.3786
0.85,0.2,-1.0,0.0,251.05135,
0.85,0.2,-1.0,1.0,254.81505,254.93385
0.85,0.2,-1.0,1.0,257.6545,257.95565
0.85,0.2,-1.0,1.0,260.22955,260.55165
0.85,0.2,-1.0,1.0,263.02495,263.3398
0.85,0.2,-1.0,0.0,266.01335,
0.85,0.2,-1.0,0.0,269.00845,
0.85,0.2,-1.0,1.0,272.3089,272.6191
0.85,0.2,-1.0,1.0,274.99565,275.31475
0.85,0.2,-1.0,1.0,278.6637,278.84885
0.85,0.2,-1.0,1.0,281.5236,281.86065
0.85,0.2,-1.0,1.0,284.6671,284.7993
0.85,0.2,-1.0,1.0,286.8732,287.1664
0.85,0.2,-1.0,1.0,291.59325,291.9223
0.85,0.2,-1.0,1.0,296.67145,296.9382
0.85,0.2,-1.0,1.0,300.4067,300.6272
0.85,0.2,-1.0,1.0,302.7016,303.00175
0.85,0.2,-1.0,1.0,308.28835,308.5798
0.85,0.2,-1.0,1.0,311.2707,311.5539
0.85,0.2,-1.0,1.0,320.6748,320.97535
0.85,0.2,-1.0,1.0,323.2488,323.60235
0.85,0.2,-1.0,1.0,328.19405,328.5274
0.85,0.2,-1.0,1.0,331.5509,331.83415
0.85,0.2,-1.0,1.0,333.9085,334.20725
0.85,0.2,-1.0,0.0,336.882,
0.85,0.2,-1.0,1.0,339.52385,339.8061
0.85,0.2,-1.0,1.0,342.5842,342.8425
0.85,0.2,-1.0,0.0,346.55765,
