leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.85,0.05,-1.0,1.0,322.5804,322.9328
0.85,0.05,-1.0,1.0,326.3934,326.48715
0.85,0.05,-1.0,1.0,330.3766,330.68945
0.85,0.05,-1.0,0.0,336.3688,
0.85,0.05,-1.0,1.0,340.5499,341.04905
0.85,0.05,-1.0,1.0,347.54435,353.3875
0.85,0.05,-1.0,0.0,357.30735,
0.85,0.05,-1.0,1.0,359.9372,364.1804
0.85,0.05,-1.0,1.0,367.49445,370.6379
0.85,0.05,-1.0,1.0,374.39175,374.58725
0.85,0.05,-1.0,1.0,376.66025,377.1978
0.85,0.05,-1.0,1.0,383.1331,383.58735
0.85,0.05,-1.0,1.0,389.1892,389.53125
0.85,0.05,-1.0,1.0,391.60465,391.7303
0.85,0.05,-1.0,1.0,397.46275,397.75745
0.85,0.05,-1.0,1.0,402.3856,402.7237
0.85,0.05,-1.0,1.0,408.3603,408.91135
0.85,0.05,-1.0,0.0,413.05405,
0.85,0.05,-1.0,1.0,416.52395,418.42065
0.85,0.05,-1.0,0.0,420.7954,
0.85,0.05,-1.0,1.0,424.19215,424.57025
0.85,0.05,1.0,0.0,426.6467,
0.85,0.05,-1.0,1.0,430.79835,431.19875
0.85,0.05,-1.0,1.0,437.09575,437.68015
0.85,0.05,-1.0,1.0,442.33855,442.69805
0.85,0.05,1.0,0.0,448.48125,
0.85,0.05,-1.0,1.0,451.0494,453.8329
0.85,0.05,-1.0,0.0,458.9262,
0.85,0.05,-1.0,1.0,461.3502,464.5384
0.85,0.05,-1.0,1.0,469.58545,469.9816
0.85,0.05,-1.0,1.0,474.81,475.11515
0.85,0.05,-1.0,1.0,480.4118,480.65275
0.85,0.05,-1.0,1.0,483.97895,484.1874
0.85,0.05,-1.0,1.0,486.26395,486.42845
0.85,0.05,-1.0,1.0,491.35765,491.5688
0.85,0.05,-1.0,1.0,496.5357,496.6441
0.85,0.05,-1.0,1.0,498.91885,499.00975
0.85,0.05,-1.0,1.0,505.58595,506.67695
0.85,0.05,-1.0,1.0,510.1547,511.25325
0.85,0.05,-1.0,1.0,514.3763,514.67745
0.85,0.05,1.0,0.0,518.9921,
0.05,0.9,-1.0,1.0,521.91865,522.89395
0.05,0.9,-1.0,0.0,528.416,
0.05,0.9,-1.0,0.0,539.821,
0.05,0.9,-1.0,0.0,548.9672,
0.05,0.9,-1.0,0.0,557.0708,
0.05,0.9,-1.0,0.0,560.8635,
0.05,0.9,-1.0,0.0,564.82985,
0.05,0.9,-1.0,0.0,567.25095,
0.05,0.9,-1.0,0.0,570.52165,
0.05,0.9,-1.0,0.0,573.631,
0.05,0.9,-1.0,0.0,579.61875,
0.05,0.9,-1.0,0.0,582.04715,
0.05,0.9,1.0,1.0,585.99245,586.1316
0.05,0.9,-1.0,0.0,591.16595,
0.05,0.9,-1.0,0.0,594.0449,
0.05,0.9,-1.0,0.0,596.7671,
0.05,0.9,1.0,1.0,599.2229,599.87775
0.05,0.9,1.0,1.0,603.21015,603.7749
0.05,0.9,1.0,1.0,607.6554,608.04135
0.05,0.9,-1.0,0.0,612.17315,
0.05,0.9,-1.0,0.0,614.69345,
0.05,0.9,-1.0,0.0,617.992,
0.05,0.9,-1.0,0.0,620.73065,
0.05,0.9,1.0,1.0,625.87025,632.0876
0.05,0.9,-1.0,0.0,637.14295,
0.05,0.9,-1.0,0.0,644.6067,
0.05,0.9,-1.0,0.0,648.4468,
0.05,0.9,1.0,1.0,651.39875,657.6747
0.05,0.9,-1.0,0.0,659.94825,
0.05,0.9,-1.0,0.0,663.23235,
0.05,0.9,-1.0,0.0,666.40975,
0.05,0.9,-1.0,0.0,669.16445,
0.05,0.9,1.0,1.0,674.22475,678.0688
0.05,0.9,-1.0,0.0,680.7436,
0.05,0.9,-1.0,0.0,683.87235,
0.05,0.9,-1.0,0.0,686.9072,
0.05,0.9,-1.0,0.0,689.4653,
0.05,0.9,-1.0,0.0,693.61835,
0.05,0.9,-1.0,0.0,696.2791,
0.05,0.9,-1.0,0.0,701.38225,
0.05,0.9,-1.0,0.0,703.89345,
0.05,0.9,1.0,1.0,711.50185,713.80655
0.05,0.9,1.0,0.0,717.9943,
0.05,0.9,-1.0,0.0,720.8217,
0.05,0.9,1.0,1.0,723.97215,724.25705
0.05,0.9,-1.0,1.0,733.2997,737.85625
0.05,0.9,1.0,1.0,741.3259,742.7851
0.05,0.9,1.0,1.0,749.57125,752.18915
0.05,0.9,1.0,1.0,754.2636,754.35925
0.05,0.9,-1.0,0.0,759.15625,
0.05,0.9,-1.0,0.0,761.38525,
0.05,0.9,-1.0,0.0,769.41545,
0.05,0.9,-1.0,0.0,772.86045,
0.05,0.9,-1.0,0.0,776.65415,
0.05,0.9,-1.0,0.0,779.4177,
0.05,0.9,-1.0,0.0,782.18015,
0.05,0.9,-1.0,0.0,785.24085,
0.05,0.9,,,789.53375,
0.05,0.9,,,797.6378,
0.05,0.9,-1.0,0.0,805.7398,
0.05,0.9,-1.0,1.0,808.73265,809.09665
0.05,0.9,-1.0,0.0,812.43965,
0.05,0.9,-1.0,0.0,815.7686,
0.05,0.9,-1.0,0.0,818.47775,
0.05,0.9,-1.0,0.0,821.0499,
0.05,0.9,-1.0,0.0,824.1052,
0.05,0.9,-1.0,0.0,826.74755,
0.05,0.9,1.0,1.0,829.44555,830.1423
0.05,0.9,-1.0,0.0,834.2353,
0.05,0.9,-1.0,0.0,836.84115,
0.05,0.9,-1.0,0.0,839.3284,
0.05,0.9,-1.0,0.0,843.67265,
0.05,0.9,-1.0,0.0,846.3414,
0.05,0.9,-1.0,0.0,849.0241,
0.05,0.9,-1.0,0.0,852.87855,
0.05,0.9,-1.0,0.0,855.66,
0.05,0.9,-1.0,0.0,858.14775,
0.05,0.9,-1.0,0.0,860.808,
0.05,0.9,1.0,1.0,863.5691,865.5992
0.05,0.9,1.0,1.0,871.051,871.43395
0.05,0.9,-1.0,0.0,875.49575,
0.05,0.9,1.0,0.0,881.0228,
0.05,0.9,-1.0,0.0,887.77115,
0.05,0.9,-1.0,0.0,893.78745,
0.05,0.9,1.0,1.0,898.78595,900.0225
0.05,0.9,1.0,1.0,902.4973,903.8307
0.05,0.9,-1.0,0.0,907.1078,
0.05,0.9,1.0,1.0,911.429,913.32915
0.05,0.9,-1.0,0.0,916.003,
0.05,0.9,-1.0,0.0,924.30535,
0.05,0.9,-1.0,0.0,926.8575,
0.05,0.9,-1.0,0.0,929.85955,
0.05,0.9,1.0,1.0,934.32055,934.7694
0.05,0.9,1.0,1.0,938.68375,939.02085
0.05,0.9,-1.0,1.0,941.3944,941.8212
0.05,0.9,1.0,1.0,944.2992,944.4048
0.05,0.9,-1.0,0.0,950.24,
0.05,0.9,-1.0,0.0,953.0115,
0.05,0.9,-1.0,0.0,956.06775,
0.05,0.9,-1.0,0.0,958.2105,
0.05,0.9,-1.0,0.0,961.16315,
0.05,0.9,-1.0,0.0,963.999,
0.05,0.9,-1.0,0.0,967.3345,
0.05,0.9,-1.0,0.0,974.23335,
0.05,0.9,-1.0,0.0,982.13775,
0.05,0.9,-1.0,0.0,987.124,
0.05,0.9,-1.0,0.0,989.66525,
0.05,0.9,-1.0,0.0,992.34195,
0.05,0.9,-1.0,0.0,995.41685,
0.05,0.9,-1.0,0.0,998.32395,
0.05,0.9,-1.0,1.0,1000.85385,1001.2298
0.05,0.9,-1.0,0.0,1005.28845,
0.05,0.9,1.0,1.0,1008.3368,1008.68975
0.05,0.9,1.0,1.0,1012.4606,1012.7115
0.05,0.9,-1.0,0.0,1017.11045,
0.05,0.9,-1.0,0.0,1020.0215,
0.05,0.9,-1.0,0.0,1023.26975,
0.05,0.9,-1.0,0.0,1026.16555,
0.05,0.9,1.0,1.0,1032.10235,1032.6275
0.05,0.9,1.0,1.0,1035.0031,1035.0988
0.05,0.9,1.0,1.0,1039.308,1040.7161
0.05,0.9,-1.0,0.0,1043.19145,
0.05,0.9,1.0,1.0,1046.2665,1047.59805
0.05,0.9,-1.0,0.0,1051.7768,
0.05,0.9,-1.0,0.0,1054.46445,
0.05,0.9,-1.0,0.0,1057.29775,
0.05,0.9,1.0,1.0,1060.0962,1060.8042
0.05,0.9,1.0,1.0,1064.2529,1064.6849
0.05,0.9,1.0,1.0,1066.95995,1067.1414
0.05,0.9,1.0,0.0,1074.9819,
0.05,0.9,1.0,1.0,1078.57715,1078.9451
0.05,0.9,1.0,1.0,1083.992,1084.3047
0.05,0.9,1.0,1.0,1087.22965,1087.87585
0.05,0.9,1.0,1.0,1095.44265,1095.9348
0.05,0.9,1.0,1.0,1101.9064,1102.1443
0.05,0.9,1.0,1.0,1106.60645,1106.81845
0.05,0.9,1.0,0.0,1110.71045,
0.05,0.9,1.0,1.0,1113.47195,1113.76415
0.05,0.9,1.0,0.0,1119.5355,
0.05,0.9,1.0,1.0,1122.7777,1123.41695
0.05,0.9,1.0,1.0,1126.96075,1127.25595
0.05,0.9,1.0,1.0,1131.2372,1131.69945
0.8,0.05,1.0,0.0,1135.7596,
0.8,0.05,1.0,0.0,1140.9296,
0.8,0.05,1.0,0.0,1145.71125,
0.8,0.05,1.0,0.0,1152.2774,
0.8,0.05,,,1155.8607,
0.8,0.05,-1.0,1.0,1165.1433,1165.51425
0.8,0.05,-1.0,1.0,1168.8024,1169.1609
0.8,0.05,-1.0,1.0,1172.41515,1172.98355
0.8,0.05,-1.0,1.0,1175.86425,1176.4995
0.8,0.05,-1.0,0.0,1181.80635,
0.8,0.05,-1.0,1.0,1185.1163,1185.9317
0.8,0.05,-1.0,1.0,1192.2538,1192.7276
0.8,0.05,1.0,0.0,1195.10075,
0.8,0.05,-1.0,1.0,1198.4826,1199.0663
0.8,0.05,1.0,0.0,1202.2404,
0.8,0.05,1.0,0.0,1205.07275,
0.8,0.05,1.0,0.0,1208.1144,
0.8,0.05,1.0,0.0,1210.71245,
0.8,0.05,1.0,0.0,1215.62505,
0.8,0.05,1.0,0.0,1220.7801,
0.8,0.05,1.0,0.0,1226.58505,
0.8,0.05,-1.0,1.0,1236.92155,1237.45005
0.8,0.05,1.0,0.0,1239.92335,
0.8,0.05,-1.0,1.0,1243.3431,1243.5874
0.8,0.05,-1.0,1.0,1245.96225,1246.3289
0.8,0.05,-1.0,1.0,1248.40245,1251.9897
0.8,0.05,-1.0,0.0,1255.6657,
0.8,0.05,-1.0,1.0,1258.063,1258.5333
0.8,0.05,1.0,1.0,1260.80715,1261.1991
0.8,0.05,1.0,0.0,1263.5722,
0.8,0.05,1.0,0.0,1266.65935,
0.8,0.05,-1.0,1.0,1269.65425,1270.25815
0.8,0.05,-1.0,0.0,1273.7903,
0.8,0.05,-1.0,0.0,1276.5388,
0.8,0.05,-1.0,1.0,1279.59505,1279.91875
0.8,0.05,-1.0,1.0,1284.3244,1285.58895
0.8,0.05,-1.0,1.0,1289.2556,1289.5871
0.8,0.05,1.0,0.0,1292.06135,
0.8,0.05,1.0,0.0,1294.46835,
0.8,0.05,-1.0,1.0,1297.8262,1298.02925
0.8,0.05,-1.0,0.0,1300.87855,
0.8,0.05,-1.0,1.0,1304.01435,1304.4272
0.8,0.05,-1.0,0.0,1307.5574,
0.8,0.05,-1.0,1.0,1310.1484,1311.68915
0.8,0.05,-1.0,1.0,1313.76455,1314.45065
0.8,0.05,-1.0,0.0,1317.97815,
0.8,0.05,-1.0,1.0,1321.2935,1321.7123
0.8,0.05,-1.0,1.0,1323.9867,1324.12035
0.8,0.05,-1.0,0.0,1328.2614,
0.8,0.05,-1.0,1.0,1334.01825,1334.94165
0.8,0.05,1.0,0.0,1341.1848,
0.8,0.05,,,1344.06305,
0.8,0.05,-1.0,1.0,1352.8651,1353.30585
0.8,0.05,-1.0,1.0,1355.6795,1356.3533
0.8,0.05,-1.0,1.0,1358.6264,1359.30965
0.8,0.05,-1.0,1.0,1364.32115,1364.75655
0.8,0.05,-1.0,1.0,1366.8322,1367.36475
0.8,0.05,-1.0,1.0,1370.94905,1371.34395
0.8,0.05,-1.0,1.0,1374.01825,1374.13395
0.8,0.05,-1.0,1.0,1377.07425,1377.3754
0.8,0.05,-1.0,1.0,1380.9577,1381.13085
0.8,0.05,-1.0,1.0,1384.43395,1384.9062
0.8,0.05,-1.0,1.0,1387.21395,1387.598
0.8,0.05,-1.0,0.0,1391.47545,
0.8,0.05,-1.0,1.0,1394.49805,1394.93005
0.8,0.05,-1.0,1.0,1397.20355,1397.4349
0.8,0.05,-1.0,1.0,1403.2278,1403.92785
0.8,0.05,-1.0,1.0,1406.00385,1406.4647
0.8,0.05,-1.0,1.0,1411.84025,1412.22315
0.8,0.05,-1.0,1.0,1414.89695,1415.24745
0.8,0.05,-1.0,0.0,1418.81905,
0.8,0.05,-1.0,1.0,1423.08125,1423.46325
0.8,0.05,-1.0,1.0,1427.2331,1428.0703
0.8,0.05,-1.0,1.0,1430.14385,1430.7258
0.8,0.05,-1.0,0.0,1432.99955,
0.8,0.05,-1.0,1.0,1435.7452,1436.16165
0.8,0.05,-1.0,1.0,1439.3402,1439.68425
0.8,0.05,-1.0,1.0,1442.0577,1442.6882
0.8,0.05,-1.0,1.0,1444.76345,1445.40895
0.8,0.05,,,1453.23335,
0.8,0.05,-1.0,0.0,1462.3114,
0.8,0.05,-1.0,1.0,1464.9688,1465.30385
0.8,0.05,-1.0,1.0,1469.73385,1470.27735
0.8,0.05,-1.0,1.0,1472.35135,1472.60415
0.8,0.05,-1.0,1.0,1479.6434,1480.0172
0.8,0.05,-1.0,1.0,1484.43115,1484.7632
0.8,0.05,-1.0,1.0,1486.83745,1487.3053
0.8,0.05,-1.0,1.0,1492.14325,1494.2886
0.8,0.05,-1.0,0.0,1496.6632,
0.8,0.05,-1.0,1.0,1499.3344,1499.6734
0.8,0.05,-1.0,1.0,1502.3474,1502.80015
0.8,0.05,-1.0,1.0,1505.1777,1505.2845
0.8,0.05,1.0,0.0,1510.0196,
0.05,0.85,-1.0,0.0,1514.91035,
0.05,0.85,-1.0,0.0,1517.63495,
0.05,0.85,-1.0,0.0,1521.00385,
0.05,0.85,1.0,1.0,1527.88415,1528.4761
0.05,0.85,-1.0,0.0,1530.55295,
0.05,0.85,-1.0,0.0,1533.9588,
0.05,0.85,-1.0,0.0,1538.30155,
0.05,0.85,1.0,1.0,1543.735,1544.05495
0.05,0.85,-1.0,0.0,1546.3288,
0.05,0.85,1.0,1.0,1550.7967,1552.4711
0.05,0.85,-1.0,0.0,1554.8451,
0.05,0.85,1.0,1.0,1559.44455,1560.1586
0.05,0.85,1.0,1.0,1563.21735,1563.6654
0.05,0.85,1.0,0.0,1567.473,
0.05,0.85,-1.0,0.0,1570.43815,
0.05,0.85,-1.0,0.0,1575.15835,
0.05,0.85,1.0,0.0,1578.6926,
0.05,0.85,1.0,1.0,1581.36335,1582.67575
0.05,0.85,1.0,1.0,1585.14905,1586.73075
0.05,0.85,1.0,1.0,1589.10615,1589.92055
0.05,0.85,-1.0,0.0,1591.994,
0.05,0.85,-1.0,0.0,1601.23965,
0.05,0.85,1.0,1.0,1604.7387,1606.7901
0.05,0.85,1.0,1.0,1609.26295,1609.51975
0.05,0.85,1.0,1.0,1613.114,1613.495
0.05,0.85,1.0,1.0,1617.5315,1617.8819
0.05,0.85,1.0,1.0,1619.9544,1620.33825
0.05,0.85,1.0,1.0,1624.507,1624.8371
0.05,0.85,1.0,1.0,1630.97655,1631.3335
0.05,0.85,1.0,0.0,1635.54205,
0.05,0.85,1.0,1.0,1638.1687,1638.9313
0.05,0.85,1.0,1.0,1643.90685,1644.2469
0.05,0.85,1.0,0.0,1648.40065,
0.05,0.85,1.0,1.0,1651.3326,1651.67275
0.05,0.85,1.0,1.0,1655.48545,1655.8185
0.05,0.85,1.0,1.0,1660.48405,1660.9308
0.05,0.85,1.0,1.0,1664.5627,1665.3971
0.05,0.85,-1.0,0.0,1667.77005,
0.05,0.85,-1.0,0.0,1670.4281,
0.05,0.85,,,1672.9353,
0.05,0.85,-1.0,0.0,1682.2281,
0.05,0.85,-1.0,0.0,1684.9747,
0.05,0.85,1.0,0.0,1687.7004,
0.05,0.85,-1.0,0.0,1691.51065,
0.05,0.85,1.0,1.0,1694.1051,1695.8095
0.05,0.85,1.0,1.0,1698.4838,1698.77395
0.05,0.85,1.0,0.0,1702.453,
0.05,0.85,1.0,1.0,1706.04325,1706.3307
0.05,0.85,1.0,1.0,1708.40445,1708.5179
0.05,0.85,1.0,1.0,1711.55155,1711.88005
0.05,0.85,1.0,1.0,1714.1554,1714.4358
0.05,0.85,1.0,1.0,1716.8094,1717.17055
0.05,0.85,-1.0,1.0,1721.44405,1721.92775
0.05,0.85,-1.0,0.0,1725.2428,
0.05,0.85,-1.0,0.0,1728.09005,
0.05,0.85,-1.0,0.0,1731.0241,
0.05,0.85,-1.0,0.0,1734.2304,
0.05,0.85,1.0,1.0,1736.97305,1737.3859
0.05,0.85,-1.0,1.0,1739.8604,1740.9247
0.05,0.85,1.0,1.0,1743.5985,1744.3226
0.05,0.85,1.0,1.0,1746.6945,1747.0096
0.05,0.85,1.0,1.0,1750.5987,1750.88505
0.05,0.85,1.0,1.0,1754.8239,1756.2437
0.05,0.85,1.0,1.0,1760.6543,1761.7442
0.05,0.85,1.0,1.0,1764.0161,1764.4958
0.05,0.85,-1.0,0.0,1766.76965,
0.05,0.85,1.0,1.0,1769.29485,1769.8001
0.05,0.85,1.0,1.0,1771.8736,1772.31535
0.05,0.85,1.0,1.0,1776.42285,1776.9157
0.05,0.85,-1.0,0.0,1779.38925,
0.05,0.85,1.0,1.0,1782.30035,1782.45195
0.05,0.85,1.0,1.0,1784.8275,1785.8159
0.05,0.85,1.0,1.0,1788.1955,1788.9035
0.05,0.85,1.0,1.0,1791.57945,1791.87785
0.05,0.85,1.0,1.0,1793.95325,1794.27535
0.05,0.85,1.0,1.0,1796.74865,1796.8844
0.05,0.85,1.0,1.0,1800.96085,1801.43185
0.05,0.85,1.0,1.0,1803.8093,1804.69085
0.05,0.85,1.0,0.0,1807.16525,
0.05,0.85,1.0,0.0,1810.1174,
0.05,0.85,1.0,1.0,1812.832,1813.1966
0.8,0.05,1.0,0.0,1815.29265,
0.8,0.05,1.0,0.0,1817.8696,
0.8,0.05,1.0,0.0,1820.76385,
0.8,0.05,1.0,0.0,1823.52235,
0.8,0.05,1.0,0.0,1827.35795,
0.8,0.05,1.0,0.0,1834.04775,
0.8,0.05,1.0,0.0,1840.3218,
0.8,0.05,1.0,0.0,1843.4483,
0.8,0.05,1.0,0.0,1849.80475,
0.8,0.05,1.0,0.0,1852.91385,
0.8,0.05,1.0,0.0,1855.93325,
0.8,0.05,1.0,0.0,1860.2954,
0.8,0.05,1.0,0.0,1864.95775,
0.8,0.05,1.0,0.0,1867.53175,
0.8,0.05,1.0,1.0,1873.9341,1876.59885
0.8,0.05,1.0,0.0,1885.20055,
0.8,0.05,1.0,0.0,1890.97095,
0.8,0.05,1.0,0.0,1902.1746,
0.8,0.05,,,1904.7466,
0.8,0.05,-1.0,0.0,1912.84885,
0.8,0.05,,,1915.2613,
0.8,0.05,1.0,0.0,1923.36745,
0.8,0.05,,,1926.3394,
0.8,0.05,-1.0,1.0,1934.4469,1934.5725
0.8,0.05,-1.0,1.0,1937.99125,1939.4202
0.8,0.05,1.0,0.0,1941.69575,
0.8,0.05,1.0,0.0,1944.84325,
0.8,0.05,-1.0,0.0,1948.0777,
0.8,0.05,,,1950.4887,
0.8,0.05,,,1970.3685,
0.8,0.05,-1.0,1.0,1978.47,1982.3046
0.8,0.05,-1.0,0.0,1984.77945,
0.8,0.05,-1.0,1.0,1987.83595,1992.2489
0.8,0.05,-1.0,1.0,1994.9227,1995.5265
0.8,0.05,,,1999.292,
0.8,0.05,1.0,0.0,2007.39395,
0.8,0.05,-1.0,0.0,2011.3927,
0.8,0.05,1.0,0.0,2014.33525,
0.8,0.05,,,2023.29,
0.8,0.05,1.0,0.0,2031.39395,
0.8,0.05,,,2034.41335,
0.8,0.05,-1.0,1.0,2042.51485,2047.30385
0.8,0.05,1.0,0.0,2049.78215,
0.8,0.05,,,2052.6679,
0.8,0.05,1.0,0.0,2062.2635,
0.8,0.05,,,2066.42135,
0.8,0.05,-1.0,1.0,2074.52275,2074.97555
0.8,0.05,,,2079.8069,
0.8,0.05,1.0,0.0,2087.9431,
0.8,0.05,,,2095.059,
0.8,0.05,,,2103.164,
0.8,0.05,,,2111.2677,
0.8,0.05,,,2119.3687,
0.8,0.05,,,2127.46985,
0.8,0.05,1.0,1.0,2135.5729,2136.0144
0.8,0.05,-1.0,1.0,2138.38765,2138.8534
0.8,0.05,1.0,0.0,2140.9294,
0.8,0.05,,,2144.0358,
0.8,0.05,,,2152.13875,
0.8,0.05,-1.0,1.0,2160.2424,2166.11845
0.8,0.05,1.0,0.0,2168.49335,
0.8,0.05,,,2172.6182,
0.8,0.05,1.0,0.0,2180.7537,
0.8,0.05,,,2189.4028,
0.8,0.05,1.0,0.0,2201.503,
0.8,0.05,1.0,0.0,2206.6543,
0.8,0.05,,,2211.98465,
0.8,0.05,,,2220.0858,
0.8,0.05,1.0,0.0,2228.19335,
0.8,0.05,,,2232.1501,
0.8,0.05,,,2240.2547,
0.8,0.05,1.0,0.0,2248.3557,
0.8,0.05,,,2250.97215,
0.8,0.05,-1.0,1.0,2259.07415,2261.8985
0.8,0.05,1.0,0.0,2264.3714,
0.8,0.05,1.0,0.0,2267.35795,
0.8,0.05,,,2270.32795,
0.8,0.05,,,2278.43295,
0.8,0.05,1.0,0.0,2286.536,
0.8,0.05,1.0,0.0,2289.7085,
0.8,0.05,,,2292.5089,
0.8,0.05,-1.0,1.0,2300.6139,2301.36795
0.8,0.05,1.0,0.0,2303.4424,
0.8,0.05,1.0,0.0,2306.6278,
0.8,0.05,,,2309.7962,
0.8,0.05,1.0,0.0,2318.8023,
0.8,0.05,,,2321.38225,
0.8,0.05,,,2329.4843,
0.8,0.05,,,2337.59285,
0.8,0.05,-1.0,1.0,2348.43805,2348.78505
0.8,0.05,,,2354.6153,
0.8,0.05,,,2362.72145,
0.0,0.0,,,2370.8244,
