leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.2,0.85,1.0,1.0,14.55185,14.84105
0.2,0.85,1.0,1.0,20.50345,21.00505
0.2,0.85,-1.0,1.0,25.4347,25.84905
0.2,0.85,-1.0,0.0,27.9265,
0.2,0.85,-1.0,0.0,31.9496,
0.2,0.85,1.0,0.0,34.48045,
0.2,0.85,1.0,0.0,38.8013,
0.2,0.85,1.0,1.0,43.0977,43.4015
0.2,0.85,1.0,1.0,45.77395,45.89945
0.2,0.85,1.0,1.0,48.5753,48.8615
0.2,0.85,1.0,1.0,51.1349,51.40015
0.2,0.85,-1.0,0.0,53.77335,
0.2,0.85,-1.0,0.0,56.64185,
0.2,0.85,1.0,1.0,59.54605,59.926
0.2,0.85,1.0,1.0,62.4008,62.64175
0.2,0.85,1.0,0.0,67.68315,
0.2,0.85,-1.0,1.0,70.1335,70.29105
0.2,0.85,-1.0,0.0,75.15985,
0.2,0.85,-1.0,0.0,78.419,
0.2,0.85,1.0,1.0,81.06055,81.4275
0.2,0.85,-1.0,0.0,85.9172,
0.2,0.85,1.0,1.0,91.43125,91.67945
0.2,0.85,-1.0,0.0,97.0661,
0.2,0.85,1.0,1.0,99.37295,99.9462
0.2,0.85,1.0,1.0,106.9912,107.249
0.2,0.85,1.0,1.0,111.2509,111.52365
0.2,0.85,1.0,1.0,117.7955,118.04285
0.2,0.85,1.0,1.0,123.2458,123.41485
0.2,0.85,1.0,1.0,127.0028,127.13235
0.2,0.85,1.0,1.0,129.60595,129.98385
0.2,0.85,1.0,1.0,132.0573,132.376
0.2,0.85,1.0,1.0,134.6499,134.9052
0.2,0.85,1.0,1.0,138.6585,138.9548
0.2,0.85,1.0,1.0,142.8462,143.11945
0.2,0.85,1.0,1.0,145.4923,145.86695
0.2,0.85,-1.0,0.0,148.8275,
0.2,0.85,1.0,1.0,151.63355,152.28775
0.2,0.85,1.0,1.0,155.5367,155.85785
0.2,0.85,1.0,1.0,158.23255,158.58865
0.2,0.85,1.0,0.0,161.06305,
0.2,0.85,-1.0,1.0,164.1022,166.2135
0.2,0.85,1.0,1.0,168.8882,171.5679
0.2,0.85,1.0,1.0,173.6401,174.8933
0.2,0.85,1.0,0.0,177.49785,
0.2,0.85,1.0,1.0,184.09505,184.51025
0.2,0.85,1.0,1.0,187.18805,187.6588
0.2,0.85,1.0,0.0,190.1323,
0.2,0.85,1.0,1.0,193.13915,193.42045
0.2,0.85,1.0,1.0,197.7241,198.0632
0.2,0.85,1.0,1.0,200.33705,200.97575
0.2,0.85,1.0,1.0,203.45135,203.7082
0.2,0.85,1.0,1.0,205.78175,206.1524
0.2,0.85,1.0,1.0,208.52895,208.77425
0.2,0.85,1.0,1.0,212.5231,212.86605
0.2,0.85,1.0,1.0,215.13955,215.3599
0.2,0.85,1.0,1.0,219.3441,219.8218
0.2,0.85,1.0,1.0,223.38615,223.64455
0.2,0.85,1.0,1.0,228.6799,229.03495
0.2,0.85,1.0,1.0,231.1085,231.23805
0.2,0.85,1.0,1.0,233.6152,233.8106
0.2,0.85,1.0,1.0,236.4844,236.8404
0.2,0.85,1.0,1.0,240.4778,240.80285
0.2,0.85,1.0,1.0,243.97425,244.5158
0.2,0.85,-1.0,0.0,246.98905,
0.2,0.85,1.0,0.0,249.56825,
0.2,0.85,1.0,0.0,252.67175,
0.2,0.85,-1.0,1.0,255.98275,256.31985
0.2,0.85,-1.0,0.0,262.3605,
0.2,0.85,1.0,1.0,266.7396,267.0174
0.2,0.85,1.0,1.0,269.09135,269.1761
0.2,0.85,1.0,1.0,273.32185,273.57515
0.2,0.85,1.0,1.0,278.3133,278.6631
0.2,0.85,1.0,1.0,282.1378,282.30015
0.2,0.85,1.0,1.0,285.71225,285.99445
0.2,0.85,1.0,0.0,289.62215,
0.9,0.2,1.0,1.0,292.0931,292.4241
0.9,0.2,1.0,0.0,295.95055,
0.9,0.2,1.0,0.0,299.79515,
0.9,0.2,-1.0,1.0,302.74315,302.853
0.9,0.2,1.0,0.0,306.0503,
0.9,0.2,1.0,0.0,315.76095,
0.9,0.2,1.0,1.0,322.4997,322.768
0.9,0.2,1.0,0.0,326.0808,
0.9,0.2,1.0,0.0,333.19425,
0.9,0.2,1.0,0.0,337.2996,
0.9,0.2,-1.0,1.0,340.6584,341.28765
0.9,0.2,1.0,0.0,343.66125,
0.9,0.2,-1.0,1.0,346.21735,346.5186
0.9,0.2,-1.0,1.0,350.094,350.46895
0.9,0.2,-1.0,1.0,356.9416,357.23375
0.9,0.2,-1.0,1.0,362.9355,363.1339
0.9,0.2,1.0,1.0,366.7093,366.88085
0.9,0.2,-1.0,1.0,370.65615,371.2457
0.9,0.2,-1.0,1.0,378.6267,379.0675
0.9,0.2,1.0,0.0,384.40925,
0.9,0.2,-1.0,1.0,388.24985,388.5111
0.9,0.2,-1.0,1.0,391.138,391.38335
0.9,0.2,-1.0,1.0,397.784,398.0543
0.9,0.2,-1.0,1.0,403.4218,403.6377
0.9,0.2,-1.0,1.0,410.30905,410.75345
0.9,0.2,-1.0,0.0,418.0253,
0.9,0.2,-1.0,0.0,421.49455,
0.9,0.2,-1.0,1.0,424.0756,424.35515
0.9,0.2,-1.0,1.0,429.93315,430.24035
0.9,0.2,1.0,0.0,433.6431,
0.9,0.2,-1.0,1.0,436.96765,437.08335
0.9,0.2,1.0,0.0,439.7592,
0.9,0.2,-1.0,1.0,442.33945,442.76025
0.9,0.2,1.0,0.0,445.23435,
0.9,0.2,1.0,0.0,447.9012,
0.9,0.2,-1.0,1.0,451.13195,451.46905
0.9,0.2,-1.0,1.0,453.744,453.86565
0.9,0.2,1.0,0.0,458.25795,
0.9,0.2,-1.0,1.0,462.1565,462.43175
0.9,0.2,-1.0,1.0,468.96615,469.3332
0.9,0.2,-1.0,1.0,474.44085,474.5944
0.9,0.2,-1.0,1.0,479.39635,479.7277
0.9,0.2,-1.0,1.0,481.81165,481.93695
0.9,0.2,-1.0,1.0,485.0246,485.30185
0.9,0.2,-1.0,1.0,489.10565,489.44165
0.9,0.2,1.0,1.0,493.55355,493.92245
0.9,0.2,-1.0,1.0,497.50735,497.7662
0.9,0.2,-1.0,1.0,501.8565,502.3152
0.9,0.2,1.0,0.0,507.12185,
0.9,0.2,-1.0,0.0,510.82985,
0.9,0.2,-1.0,1.0,513.6254,513.99135
0.9,0.2,1.0,0.0,516.06575,
0.9,0.2,-1.0,1.0,519.7184,519.85
0.9,0.2,-1.0,1.0,528.1066,528.3753
0.9,0.2,-1.0,1.0,532.13,532.3393
0.9,0.2,-1.0,1.0,536.87195,536.9887
0.9,0.2,-1.0,0.0,540.73855,
0.9,0.2,-1.0,1.0,545.71705,545.9943
0.9,0.2,-1.0,1.0,548.37675,548.7997
0.9,0.2,-1.0,1.0,550.8739,551.0805
0.9,0.2,-1.0,1.0,557.04335,557.3862
0.9,0.2,-1.0,1.0,562.967,563.2941
0.9,0.2,-1.0,0.0,570.8497,
0.9,0.2,-1.0,1.0,574.07895,574.36715
0.9,0.2,-1.0,0.0,576.4416,
0.9,0.2,-1.0,1.0,580.3786,580.623
0.9,0.2,-1.0,1.0,585.15685,585.3742
0.9,0.2,-1.0,1.0,593.58095,594.2032
0.9,0.2,-1.0,1.0,602.42295,602.7191
0.9,0.2,1.0,0.0,607.14915,
0.9,0.2,-1.0,1.0,611.70475,612.0239
0.9,0.2,-1.0,1.0,615.3423,615.63445
0.9,0.2,-1.0,1.0,620.875,621.1961
0.9,0.2,1.0,0.0,626.6902,
0.9,0.2,-1.0,1.0,630.22115,630.75765
0.9,0.2,1.0,0.0,632.83215,
0.9,0.2,-1.0,1.0,636.2754,636.6579
0.9,0.2,1.0,1.0,640.7448,641.025
0.9,0.2,1.0,0.0,644.35305,
0.9,0.2,-1.0,1.0,648.34175,648.7975
0.9,0.2,-1.0,1.0,651.1746,651.3202
0.9,0.2,1.0,1.0,653.7979,654.06625
0.9,0.2,-1.0,1.0,659.27515,659.5863
0.9,0.2,-1.0,1.0,664.73935,665.1349
0.9,0.2,-1.0,1.0,668.34275,668.78185
0.9,0.2,-1.0,1.0,674.19815,674.60175
0.9,0.2,-1.0,1.0,679.0911,679.3384
0.9,0.2,1.0,0.0,683.9609,
0.9,0.2,-1.0,1.0,686.507,686.78225
0.9,0.2,1.0,0.0,690.08035,
0.9,0.2,-1.0,1.0,694.9372,695.375
0.9,0.2,-1.0,1.0,699.3437,699.6916
0.9,0.2,-1.0,1.0,702.16455,702.44725
0.9,0.2,-1.0,0.0,706.07495,
0.9,0.2,-1.0,1.0,709.02995,709.3077
0.9,0.2,-1.0,1.0,711.58455,711.82385
0.9,0.2,-1.0,1.0,717.5592,717.98315
0.9,0.2,-1.0,1.0,727.23675,727.6905
0.9,0.2,1.0,0.0,729.7719,
0.9,0.2,1.0,1.0,733.85375,734.606
0.9,0.2,1.0,0.0,736.68035,
0.9,0.2,-1.0,1.0,744.56165,745.024
0.9,0.2,-1.0,1.0,756.0067,756.4061
0.9,0.2,-1.0,1.0,758.6831,759.0265
0.9,0.2,1.0,0.0,761.39995,
0.9,0.2,1.0,0.0,764.4189,
0.9,0.2,1.0,0.0,767.03185,
0.9,0.2,-1.0,1.0,769.85515,770.27355
0.9,0.2,-1.0,1.0,772.9476,773.0712
0.9,0.2,1.0,0.0,778.57885,
0.9,0.2,-1.0,0.0,782.0255,
0.9,0.2,1.0,0.0,784.6155,
0.9,0.2,-1.0,1.0,787.6134,788.18685
0.9,0.2,-1.0,1.0,790.8626,791.18535
0.9,0.2,1.0,1.0,795.1227,795.2204
0.9,0.2,-1.0,1.0,799.6089,800.0556
0.9,0.2,1.0,0.0,802.8301,
0.9,0.2,-1.0,1.0,807.9603,808.30335
0.9,0.2,-1.0,1.0,810.77475,811.28345
0.9,0.2,-1.0,0.0,813.5583,
0.9,0.2,-1.0,1.0,816.52525,817.0243
0.9,0.2,-1.0,1.0,819.0979,819.35215
0.9,0.2,-1.0,1.0,822.96205,823.06185
0.9,0.2,-1.0,1.0,826.9981,827.2296
0.9,0.2,-1.0,1.0,830.5646,830.9567
0.9,0.2,-1.0,1.0,836.27825,837.1528
0.9,0.2,1.0,0.0,839.6267,
0.9,0.2,-1.0,1.0,842.89195,843.32155
0.9,0.2,-1.0,1.0,845.6942,845.9615
0.9,0.2,1.0,0.0,849.40175,
0.9,0.2,-1.0,1.0,853.5725,854.0471
0.9,0.2,-1.0,1.0,856.42195,856.78075
0.9,0.2,-1.0,1.0,858.85525,859.3239
0.9,0.2,-1.0,1.0,861.59785,861.83215
0.9,0.2,-1.0,1.0,867.11445,867.28595
0.9,0.2,-1.0,1.0,871.36755,871.6069
0.9,0.2,-1.0,1.0,875.67585,875.8434
0.9,0.2,-1.0,0.0,879.52745,
0.9,0.2,-1.0,1.0,883.7053,883.97835
0.9,0.2,-1.0,1.0,886.4535,886.81365
0.2,0.85,-1.0,1.0,893.4722,893.7355
0.2,0.85,1.0,1.0,896.20835,896.34395
0.2,0.85,-1.0,1.0,903.18965,903.54955
0.2,0.85,1.0,0.0,909.37895,
0.2,0.85,1.0,1.0,912.18935,912.6487
0.2,0.85,1.0,1.0,914.72215,914.81185
0.2,0.85,-1.0,0.0,926.8084,
0.2,0.85,-1.0,0.0,929.78135,
0.2,0.85,-1.0,0.0,932.485,
0.2,0.85,-1.0,0.0,934.8436,
0.2,0.85,-1.0,1.0,937.59865,937.8659
0.2,0.85,-1.0,0.0,941.8769,
0.2,0.85,-1.0,0.0,944.4666,
0.2,0.85,1.0,1.0,946.8681,947.3208
0.2,0.85,1.0,1.0,951.19285,951.52695
0.2,0.85,1.0,1.0,955.99895,956.333
0.2,0.85,1.0,0.0,958.7071,
0.2,0.85,-1.0,1.0,965.44185,965.74705
0.2,0.85,-1.0,0.0,968.12065,
0.2,0.85,-1.0,0.0,970.5383,
0.2,0.85,-1.0,0.0,973.19,
0.2,0.85,-1.0,0.0,975.74075,
0.2,0.85,-1.0,0.0,978.8483,
0.2,0.85,-1.0,0.0,981.68865,
0.2,0.85,-1.0,0.0,984.40245,
0.2,0.85,1.0,1.0,987.399,988.02005
0.2,0.85,-1.0,0.0,990.49405,
0.2,0.85,1.0,0.0,993.0092,
0.2,0.85,-1.0,0.0,995.4305,
0.2,0.85,-1.0,0.0,997.80005,
0.2,0.85,-1.0,1.0,1000.6166,1001.0107
0.2,0.85,-1.0,0.0,1005.3248,
0.2,0.85,-1.0,0.0,1008.0317,
0.2,0.85,-1.0,0.0,1010.59665,
0.2,0.85,1.0,1.0,1013.02615,1013.8619
0.2,0.85,-1.0,0.0,1017.5841,
0.2,0.85,-1.0,0.0,1020.6767,
0.2,0.85,1.0,1.0,1023.49805,1023.9673
0.2,0.85,1.0,1.0,1026.2402,1026.4582
0.2,0.85,1.0,1.0,1029.4552,1029.9639
0.2,0.85,1.0,1.0,1032.33265,1032.69495
0.2,0.85,-1.0,0.0,1037.67055,
0.2,0.85,-1.0,1.0,1040.4206,1040.75365
0.2,0.85,-1.0,0.0,1042.8266,
0.2,0.85,1.0,1.0,1046.35265,1046.7726
0.2,0.85,1.0,1.0,1049.1454,1049.3108
0.2,0.85,1.0,1.0,1053.86145,1054.04195
0.2,0.85,1.0,1.0,1059.60705,1059.90225
0.2,0.85,1.0,1.0,1061.97365,1062.33465
0.2,0.85,1.0,1.0,1070.68305,1071.0332
0.2,0.85,1.0,1.0,1073.10715,1073.44785
0.2,0.85,1.0,0.0,1076.75485,
0.2,0.85,1.0,0.0,1079.2233,
0.2,0.85,1.0,1.0,1082.16785,1082.7273
0.2,0.85,1.0,1.0,1085.0023,1085.37625
