leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.75,0.2,1.0,0.0,275.46065,
0.75,0.2,1.0,0.0,278.8011,
0.75,0.2,1.0,0.0,290.1204,
0.75,0.2,1.0,0.0,292.51795,
0.75,0.2,1.0,1.0,296.6168,296.9409
0.75,0.2,1.0,1.0,300.575,301.1083
0.75,0.2,1.0,0.0,303.3827,
0.75,0.2,1.0,0.0,305.74255,
0.75,0.2,1.0,0.0,309.08745,
0.75,0.2,1.0,0.0,312.4394,
0.75,0.2,1.0,0.0,316.0486,
0.75,0.2,1.0,0.0,319.45535,
0.75,0.2,1.0,0.0,322.01995,
0.75,0.2,1.0,0.0,326.22955,
0.75,0.2,1.0,0.0,329.21145,
0.75,0.2,1.0,0.0,332.90145,
0.75,0.2,1.0,0.0,335.5886,
0.75,0.2,1.0,0.0,337.9472,
0.75,0.2,1.0,0.0,340.1089,
0.75,0.2,1.0,0.0,345.4444,
0.75,0.2,1.0,0.0,349.6809,
0.75,0.2,-1.0,1.0,352.4975,352.9701
0.75,0.2,-1.0,0.0,356.721,
0.75,0.2,-1.0,1.0,359.53345,359.8752
0.75,0.2,-1.0,1.0,362.14825,362.2808
0.75,0.2,-1.0,1.0,366.1164,366.42355
0.75,0.2,-1.0,1.0,368.49905,368.7615
0.75,0.2,-1.0,1.0,372.5487,372.80705
0.75,0.2,-1.0,0.0,375.44595,
0.75,0.2,-1.0,0.0,379.0508,
0.75,0.2,-1.0,1.0,382.4341,382.6153
0.75,0.2,-1.0,1.0,388.5083,388.80145
0.75,0.2,-1.0,1.0,398.22375,398.50695
0.75,0.2,-1.0,1.0,400.87955,400.98925
0.75,0.2,-1.0,1.0,406.609,406.94705
0.75,0.2,-1.0,1.0,409.2209,409.3765
0.75,0.2,-1.0,1.0,412.89695,413.0266
0.75,0.2,-1.0,0.0,420.9601,
0.75,0.2,-1.0,1.0,423.9482,424.3546
0.75,0.2,-1.0,1.0,430.12655,430.53945
0.75,0.2,-1.0,0.0,432.91415,
0.75,0.2,-1.0,1.0,435.1326,435.2313
0.75,0.2,-1.0,1.0,437.70565,438.1555
0.75,0.2,-1.0,0.0,440.22995,
0.75,0.2,-1.0,0.0,444.3537,
0.75,0.2,-1.0,1.0,447.91885,448.19405
0.75,0.2,-1.0,1.0,450.5013,450.7777
0.75,0.2,-1.0,1.0,452.8513,452.941
0.75,0.2,-1.0,1.0,456.7248,456.83245
0.75,0.2,-1.0,0.0,463.0404,
0.75,0.2,-1.0,1.0,466.97775,467.2879
0.75,0.2,-1.0,1.0,470.61865,471.0664
0.75,0.2,-1.0,1.0,478.54115,478.7695
0.75,0.2,-1.0,1.0,481.1429,481.39315
0.75,0.2,-1.0,0.0,483.667,
0.2,0.8,-1.0,0.0,487.1222,
0.2,0.8,1.0,1.0,489.77765,490.2331
0.2,0.8,-1.0,0.0,492.5081,
0.2,0.8,-1.0,1.0,496.41405,496.7483
0.2,0.8,1.0,1.0,498.8238,499.2364
0.2,0.8,-1.0,0.0,501.9103,
0.2,0.8,1.0,1.0,505.57645,505.7963
0.2,0.8,1.0,1.0,508.26975,508.6408
0.2,0.8,1.0,1.0,511.0156,511.48385
0.2,0.8,1.0,0.0,513.75825,
0.2,0.8,1.0,1.0,519.08475,519.23935
0.2,0.8,1.0,1.0,522.69205,522.82345
0.2,0.8,1.0,1.0,524.89785,525.1652
0.2,0.8,1.0,1.0,527.83885,528.1839
0.2,0.8,1.0,1.0,530.5635,530.9161
0.2,0.8,1.0,1.0,533.5897,533.9088
0.2,0.8,-1.0,1.0,536.38215,536.64415
0.2,0.8,1.0,1.0,539.97685,540.07455
0.2,0.8,1.0,1.0,542.14895,542.484
0.2,0.8,1.0,0.0,545.88905,
0.2,0.8,1.0,1.0,549.68175,549.9929
0.2,0.8,1.0,1.0,552.36785,552.82685
0.2,0.8,1.0,0.0,556.8001,
0.2,0.8,1.0,0.0,560.0908,
0.2,0.8,1.0,1.0,562.45395,562.5516
0.2,0.8,1.0,1.0,564.9302,565.2393
0.2,0.8,1.0,0.0,568.99375,
0.2,0.8,1.0,1.0,572.40205,572.5566
0.2,0.8,1.0,1.0,576.291,576.4306
0.2,0.8,1.0,1.0,579.84535,580.1286
0.2,0.8,1.0,1.0,582.2068,582.5668
0.2,0.8,1.0,1.0,587.7677,588.1347
0.2,0.8,1.0,0.0,592.4181,
0.2,0.8,1.0,0.0,595.13375,
0.2,0.8,1.0,1.0,597.91735,598.2435
0.2,0.8,1.0,1.0,600.71675,601.1595
0.2,0.8,1.0,1.0,603.2319,603.55105
0.2,0.8,1.0,1.0,606.2256,606.54765
0.2,0.8,1.0,1.0,610.223,610.44435
0.2,0.8,1.0,0.0,612.81795,
0.2,0.8,1.0,1.0,616.604,616.84885
0.2,0.8,1.0,1.0,621.11115,621.50805
0.2,0.8,1.0,1.0,623.8812,624.1215
0.2,0.8,1.0,1.0,629.42115,629.7039
0.2,0.8,1.0,1.0,631.78585,632.14585
0.2,0.8,1.0,1.0,634.4217,634.6406
0.2,0.8,1.0,1.0,643.2341,643.62495
0.2,0.8,1.0,1.0,647.1944,647.49855
0.2,0.8,1.0,1.0,649.572,649.92495
0.2,0.8,-1.0,0.0,652.3065,
0.2,0.8,1.0,0.0,655.7834,
0.2,0.8,1.0,1.0,658.9008,659.1063
0.2,0.8,1.0,1.0,662.64675,662.89595
0.2,0.8,-1.0,1.0,666.39155,666.59695
0.2,0.8,1.0,1.0,670.1787,670.33325
0.2,0.8,1.0,0.0,672.40565,
0.2,0.8,1.0,1.0,675.02865,675.2898
0.2,0.8,1.0,1.0,679.33385,679.5991
0.2,0.8,1.0,1.0,684.90105,685.276
0.2,0.8,1.0,1.0,689.41995,689.7625
0.2,0.8,1.0,1.0,691.83535,692.0088
0.2,0.8,1.0,0.0,694.4821,
0.2,0.8,1.0,1.0,698.44735,698.67275
0.2,0.8,1.0,1.0,703.9131,704.2049
0.2,0.8,1.0,1.0,706.5805,707.02925
0.2,0.8,1.0,1.0,709.3041,709.5135
0.2,0.8,1.0,0.0,713.6224,
0.2,0.8,1.0,1.0,716.24295,716.54335
0.2,0.8,1.0,1.0,720.8044,721.12335
0.2,0.8,1.0,1.0,724.2387,724.6636
0.2,0.8,1.0,1.0,727.13565,727.50965
0.2,0.8,1.0,1.0,730.18645,730.5241
0.2,0.8,-1.0,0.0,733.033,
0.2,0.8,1.0,0.0,737.5114,
0.2,0.8,1.0,0.0,741.1545,
0.2,0.8,1.0,1.0,743.7536,743.91905
0.2,0.8,-1.0,0.0,746.86105,
0.2,0.8,1.0,0.0,752.1148,
0.2,0.8,1.0,1.0,754.81265,755.1507
0.2,0.8,1.0,1.0,760.00605,760.3033
0.2,0.8,1.0,1.0,772.7228,772.94605
0.2,0.8,1.0,1.0,776.84005,777.1661
0.2,0.8,1.0,1.0,782.0201,782.5187
0.2,0.8,1.0,0.0,785.1931,
0.2,0.8,1.0,1.0,787.52375,787.8238
0.2,0.8,1.0,1.0,790.299,790.5419
0.2,0.8,1.0,1.0,792.8487,793.17535
0.2,0.8,1.0,1.0,795.5498,795.8729
0.2,0.8,1.0,1.0,798.55065,798.83385
0.2,0.8,1.0,1.0,800.9079,801.18215
0.2,0.8,1.0,1.0,803.65695,803.93315
0.2,0.8,1.0,1.0,806.30785,806.61895
0.2,0.85,1.0,1.0,981.29435,981.78555
0.2,0.85,1.0,1.0,985.15475,985.3023
0.2,0.85,1.0,1.0,990.4492,990.9369
0.2,0.85,1.0,0.0,994.0885,
0.2,0.85,1.0,1.0,996.71435,997.08135
0.2,0.85,1.0,1.0,1001.99105,1002.6231
0.2,0.85,1.0,1.0,1006.68695,1006.9442
0.2,0.85,1.0,1.0,1010.4986,1010.7748
0.2,0.85,1.0,0.0,1012.8528,
0.2,0.85,1.0,1.0,1016.9747,1017.2771
0.2,0.85,1.0,1.0,1019.55105,1019.7325
0.2,0.85,1.0,1.0,1022.1135,1022.307
0.2,0.85,1.0,1.0,1024.7803,1024.92995
0.2,0.85,1.0,0.0,1028.7032,
0.2,0.85,1.0,1.0,1032.2068,1032.34935
0.2,0.85,1.0,1.0,1035.73315,1036.02295
0.2,0.85,1.0,1.0,1039.5165,1039.62025
0.2,0.85,1.0,1.0,1042.0935,1042.29195
0.2,0.85,1.0,1.0,1046.42435,1046.7963
0.2,0.85,1.0,1.0,1050.49305,1050.83125
0.2,0.85,1.0,1.0,1054.3647,1054.6415
0.2,0.85,1.0,0.0,1056.71395,
0.2,0.85,1.0,1.0,1059.45795,1059.6574
0.2,0.85,1.0,1.0,1061.9313,1062.2958
0.2,0.85,-1.0,0.0,1064.77245,
0.2,0.85,1.0,1.0,1067.44875,1067.73355
0.2,0.85,1.0,1.0,1070.4073,1070.74885
0.2,0.85,1.0,0.0,1073.12245,
0.2,0.85,1.0,1.0,1076.988,1077.39285
0.2,0.85,1.0,1.0,1080.0678,1080.17325
0.2,0.85,1.0,1.0,1082.2468,1082.5978
0.2,0.85,1.0,1.0,1084.87075,1085.14615
0.2,0.85,1.0,1.0,1087.61975,1087.9389
0.2,0.85,1.0,1.0,1091.74255,1092.0457
0.2,0.85,1.0,1.0,1094.1201,1094.5948
0.2,0.85,1.0,1.0,1098.8662,1099.0417
0.2,0.85,1.0,1.0,1101.3156,1101.62225
0.2,0.85,1.0,1.0,1103.8961,1104.35205
0.2,0.85,1.0,0.0,1108.6644,
0.2,0.85,1.0,1.0,1112.83005,1113.2305
0.2,0.85,1.0,1.0,1115.70525,1116.0735
0.2,0.85,1.0,1.0,1118.1455,1118.3939
0.2,0.85,1.0,1.0,1122.1851,1122.50025
0.2,0.85,1.0,0.0,1124.875,
0.2,0.85,1.0,1.0,1129.03535,1129.3465
0.2,0.85,1.0,1.0,1133.1623,1133.53875
0.2,0.85,1.0,1.0,1135.81345,1136.1217
0.2,0.85,1.0,1.0,1138.49455,1138.8156
0.2,0.85,1.0,1.0,1140.89,1141.20315
0.2,0.85,1.0,0.0,1143.47665,
0.2,0.85,1.0,0.0,1146.3229,
0.2,0.85,1.0,1.0,1149.18245,1149.2782
0.2,0.85,1.0,1.0,1151.65135,1152.1081
0.2,0.85,1.0,1.0,1154.7839,1155.08485
0.2,0.85,1.0,1.0,1157.5571,1157.79245
0.2,0.85,1.0,1.0,1159.86485,1160.176
0.2,0.85,1.0,1.0,1165.43375,1165.54145
0.2,0.85,1.0,1.0,1169.86875,1170.18595
0.2,0.85,1.0,1.0,1172.6593,1173.0717
0.2,0.85,1.0,1.0,1175.34485,1175.57205
0.2,0.85,1.0,1.0,1177.94595,1178.1663
0.2,0.85,1.0,1.0,1180.2397,1180.56745
0.2,0.85,1.0,1.0,1183.8057,1184.17265
0.2,0.85,1.0,1.0,1186.24585,1186.5111
0.2,0.85,1.0,0.0,1188.88665,
0.2,0.85,1.0,1.0,1191.5983,1192.19405
0.2,0.85,1.0,1.0,1195.7969,1196.2776
0.2,0.85,1.0,1.0,1198.553,1198.9369
0.2,0.85,1.0,1.0,1201.0113,1201.32995
0.2,0.85,1.0,1.0,1203.7036,1203.97455
0.2,0.85,1.0,0.0,1206.4476,
0.2,0.85,1.0,1.0,1211.446,1211.9178
0.2,0.85,1.0,1.0,1214.19155,1214.4889
0.2,0.85,1.0,1.0,1217.16295,1217.55485
0.2,0.85,1.0,1.0,1219.62735,1219.92845
0.75,0.2,1.0,0.0,1223.3917,
0.75,0.2,1.0,0.0,1226.11465,
0.75,0.2,1.0,0.0,1229.98615,
0.75,0.2,1.0,0.0,1232.7813,
0.75,0.2,1.0,0.0,1239.41245,
0.75,0.2,1.0,0.0,1245.1308,
0.75,0.2,1.0,0.0,1248.2484,
0.75,0.2,1.0,0.0,1254.9638,
0.75,0.2,1.0,1.0,1258.0616,1262.15545
0.75,0.2,1.0,1.0,1264.4289,1264.61035
0.75,0.2,,,1271.99735,
0.75,0.2,,,1280.103,
0.75,0.2,1.0,1.0,1288.21475,1294.6839
0.75,0.2,-1.0,1.0,1299.1783,1300.2444
0.75,0.2,,,1302.7574,
0.75,0.2,1.0,0.0,1310.85915,
0.75,0.2,1.0,0.0,1313.7194,
0.75,0.2,1.0,0.0,1321.65535,
0.75,0.2,1.0,0.0,1326.7939,
0.75,0.2,1.0,1.0,1333.4828,1338.3695
0.75,0.2,-1.0,1.0,1340.4439,1340.56355
0.75,0.2,-1.0,1.0,1344.67425,1345.08895
0.75,0.2,-1.0,1.0,1349.1755,1349.66915
0.75,0.2,1.0,0.0,1356.37,
0.75,0.2,1.0,0.0,1359.3359,
0.75,0.2,1.0,0.0,1363.7829,
0.75,0.2,,,1369.0556,
0.75,0.2,1.0,0.0,1377.1583,
0.75,0.2,1.0,0.0,1380.05845,
0.75,0.2,1.0,0.0,1384.72175,
0.75,0.2,1.0,0.0,1389.44855,
0.75,0.2,1.0,1.0,1392.42955,1397.8431
0.75,0.2,1.0,0.0,1401.22595,
0.75,0.2,1.0,0.0,1404.1122,
0.75,0.2,1.0,0.0,1412.5396,
0.75,0.2,-1.0,1.0,1422.1328,1422.27995
0.75,0.2,,,1424.753,
0.75,0.2,1.0,0.0,1432.8578,
0.75,0.2,,,1435.83635,
0.75,0.2,1.0,0.0,1443.94335,
0.75,0.2,1.0,0.0,1446.42365,
0.75,0.2,,,1451.16885,
0.75,0.2,1.0,1.0,1459.27835,1460.08565
0.75,0.2,,,1464.1695,
0.75,0.2,1.0,0.0,1473.09045,
0.75,0.2,1.0,1.0,1479.78315,1485.0257
0.75,0.2,1.0,0.0,1488.31735,
0.75,0.2,1.0,0.0,1492.77425,
0.75,0.2,1.0,0.0,1497.78945,
0.75,0.2,1.0,0.0,1504.0241,
0.75,0.2,,,1512.8282,
0.75,0.2,1.0,1.0,1522.10675,1528.40965
0.75,0.2,1.0,0.0,1531.6345,
0.75,0.2,1.0,0.0,1534.91765,
0.75,0.2,1.0,0.0,1543.2082,
0.75,0.2,1.0,0.0,1549.79035,
0.75,0.2,,,1554.07375,
0.75,0.2,,,1562.1753,
0.75,0.2,,,1570.2793,
