leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.2,0.85,-1.0,0.0,14.6693,
0.2,0.85,-1.0,1.0,21.58755,21.9382
0.2,0.85,-1.0,1.0,26.15875,26.447
0.2,0.85,-1.0,0.0,28.9203,
0.2,0.85,-1.0,1.0,31.8783,32.343
0.2,0.85,-1.0,0.0,34.4174,
0.2,0.85,1.0,1.0,37.546,40.9348
0.2,0.85,1.0,1.0,43.01135,48.17655
0.2,0.85,-1.0,0.0,50.449,
0.2,0.85,1.0,0.0,52.9542,
0.2,0.85,-1.0,0.0,58.9579,
0.2,0.85,-1.0,1.0,64.21365,70.48135
0.2,0.85,-1.0,0.0,72.95365,
0.2,0.85,-1.0,0.0,75.9486,
0.2,0.85,1.0,1.0,79.5747,80.2449
0.2,0.85,-1.0,0.0,82.72245,
0.2,0.85,-1.0,0.0,85.8641,
0.2,0.85,-1.0,0.0,88.20325,
0.2,0.85,-1.0,0.0,91.9892,
0.2,0.85,-1.0,0.0,94.8825,
0.2,0.85,-1.0,0.0,97.56505,
0.2,0.85,-1.0,0.0,100.5699,
0.2,0.85,-1.0,0.0,103.57295,
0.2,0.85,1.0,1.0,106.5344,106.9174
0.2,0.85,-1.0,0.0,111.1541,
0.2,0.85,-1.0,0.0,114.8045,
0.2,0.85,-1.0,0.0,118.11645,
0.2,0.85,-1.0,0.0,121.23995,
0.2,0.85,-1.0,0.0,123.5697,
0.2,0.85,-1.0,0.0,126.6332,
0.2,0.85,1.0,1.0,131.30575,132.0375
0.2,0.85,-1.0,1.0,135.15495,135.7632
0.2,0.85,-1.0,0.0,140.5114,
0.2,0.85,1.0,1.0,143.9879,144.3838
0.2,0.85,1.0,1.0,146.6577,146.98185
0.2,0.85,1.0,1.0,151.16965,151.5044
0.2,0.85,1.0,0.0,157.08575,
0.2,0.85,1.0,1.0,160.45965,160.99615
0.2,0.85,1.0,1.0,164.14065,164.2174
0.2,0.85,1.0,1.0,167.21995,167.4992
0.2,0.85,1.0,1.0,176.4978,176.8823
0.2,0.85,1.0,1.0,178.95665,179.07485
0.2,0.85,1.0,1.0,183.60215,183.7088
0.2,0.85,1.0,1.0,188.2387,188.527
0.2,0.85,1.0,1.0,195.227,195.58005
0.2,0.85,1.0,1.0,199.9273,200.3117
0.2,0.85,1.0,0.0,204.49775,
0.2,0.85,1.0,1.0,208.7935,209.1475
0.2,0.85,1.0,1.0,211.22265,211.29645
0.2,0.85,1.0,1.0,215.73445,216.02865
0.2,0.85,1.0,1.0,223.2497,223.35535
0.2,0.85,1.0,1.0,226.35725,226.44295
0.2,0.85,1.0,1.0,229.8731,229.95985
0.2,0.85,-1.0,0.0,237.3254,
0.2,0.85,1.0,1.0,241.92495,242.0422
0.2,0.85,1.0,1.0,246.6926,247.0098
0.2,0.85,1.0,1.0,250.54175,250.84685
0.2,0.85,1.0,1.0,254.1704,254.50345
0.2,0.85,1.0,0.0,259.2755,
0.2,0.85,1.0,1.0,265.2264,265.75095
0.2,0.85,1.0,1.0,271.639,272.0693
0.2,0.85,1.0,1.0,277.27575,277.5979
0.2,0.85,1.0,1.0,280.9079,281.241
0.2,0.85,1.0,0.0,283.96275,
0.2,0.85,1.0,1.0,286.9437,287.3745
0.2,0.85,1.0,1.0,290.6334,290.9782
0.2,0.85,1.0,1.0,294.0935,294.5383
0.2,0.85,1.0,0.0,299.685,
0.2,0.85,1.0,1.0,303.51865,303.94145
0.2,0.85,1.0,1.0,306.88625,310.7557
0.2,0.85,1.0,1.0,314.9553,315.5797
0.2,0.85,1.0,0.0,317.95345,
0.2,0.85,1.0,1.0,321.2844,321.64505
0.2,0.85,1.0,1.0,325.9055,326.06105
0.2,0.85,-1.0,0.0,328.43665,
0.85,0.2,1.0,0.0,331.6807,
0.85,0.2,1.0,1.0,336.46685,336.8558
0.85,0.2,1.0,1.0,339.1322,339.47325
0.85,0.2,1.0,0.0,342.14765,
0.85,0.2,1.0,0.0,346.9907,
0.85,0.2,1.0,1.0,350.3785,350.76655
0.85,0.2,1.0,0.0,353.14115,
0.85,0.2,1.0,0.0,355.765,
0.85,0.2,1.0,0.0,360.44705,
0.85,0.2,-1.0,1.0,363.44695,363.971
0.85,0.2,1.0,0.0,366.3486,
0.85,0.2,-1.0,1.0,370.2889,370.73765
0.85,0.2,-1.0,1.0,373.954,374.3628
0.85,0.2,-1.0,1.0,378.42185,378.5674
0.85,0.2,-1.0,1.0,381.4087,381.51995
0.85,0.2,-1.0,1.0,386.3499,386.5653
0.85,0.2,-1.0,1.0,389.0386,389.36365
0.85,0.2,-1.0,1.0,393.2802,393.4895
0.85,0.2,-1.0,0.0,395.5639,
0.85,0.2,-1.0,1.0,399.8159,400.0283
0.85,0.2,-1.0,0.0,402.98235,
0.85,0.2,-1.0,1.0,405.4716,405.87845
0.85,0.2,-1.0,1.0,408.73575,408.8913
0.85,0.2,-1.0,1.0,410.9644,411.36085
0.85,0.2,1.0,0.0,415.7402,
0.85,0.2,-1.0,0.0,417.9114,
0.85,0.2,-1.0,1.0,421.199,421.55595
0.85,0.2,-1.0,1.0,424.2867,424.5658
0.85,0.2,-1.0,1.0,427.3375,427.8881
0.85,0.2,1.0,0.0,432.5495,
0.85,0.2,-1.0,1.0,436.2714,436.5506
0.85,0.2,-1.0,1.0,440.37555,440.61335
0.85,0.2,-1.0,1.0,444.71525,445.01245
0.85,0.2,-1.0,1.0,451.91975,452.2569
0.85,0.2,-1.0,1.0,455.9538,457.73395
0.85,0.2,-1.0,1.0,464.26875,464.70705
0.85,0.2,-1.0,1.0,466.98295,467.2184
0.85,0.2,-1.0,0.0,470.7826,
0.85,0.2,-1.0,1.0,473.8453,474.0228
0.85,0.2,-1.0,1.0,476.0972,476.38605
0.85,0.2,-1.0,1.0,481.45115,481.67745
0.85,0.2,-1.0,1.0,484.90775,485.20395
0.85,0.2,-1.0,1.0,489.7191,490.12385
0.85,0.2,1.0,1.0,493.1347,493.3289
0.85,0.2,-1.0,1.0,496.76465,496.98355
0.85,0.2,-1.0,1.0,500.31855,500.59875
0.85,0.2,-1.0,1.0,503.98165,504.0674
0.85,0.2,-1.0,0.0,508.3673,
0.85,0.2,-1.0,0.0,513.277,
0.85,0.2,1.0,0.0,516.6322,
0.85,0.2,1.0,0.0,519.43755,
0.85,0.2,-1.0,1.0,521.8306,522.5985
0.85,0.2,-1.0,1.0,525.81685,526.36295
0.85,0.2,1.0,0.0,529.5515,
0.85,0.2,-1.0,1.0,532.94045,533.4271
0.85,0.2,-1.0,1.0,538.3861,538.67725
0.85,0.2,-1.0,1.0,541.1556,541.48025
0.85,0.2,-1.0,1.0,544.6398,544.7853
0.85,0.2,-1.0,1.0,547.706,547.9434
0.85,0.2,-1.0,1.0,552.03225,552.3362
0.85,0.2,1.0,0.0,557.89695,
0.85,0.2,-1.0,0.0,561.1513,
0.85,0.2,1.0,0.0,564.9289,
