leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.2,0.85,1.0,1.0,247.7714,247.9349
0.2,0.85,1.0,1.0,251.6808,252.20265
0.2,0.85,1.0,1.0,254.5765,255.33035
0.2,0.85,1.0,1.0,257.78875,258.4709
0.2,0.85,1.0,1.0,260.54575,260.8389
0.2,0.85,1.0,1.0,264.52505,264.8482
0.2,0.85,1.0,1.0,267.22175,267.82565
0.2,0.85,1.0,1.0,271.3431,271.60635
0.2,0.85,1.0,1.0,276.9609,279.4315
0.2,0.85,1.0,1.0,282.74765,283.0368
0.2,0.85,1.0,0.0,285.1112,
0.2,0.85,1.0,1.0,289.44115,289.99025
0.2,0.85,1.0,1.0,292.36335,292.95875
0.2,0.85,1.0,1.0,297.86545,298.12325
0.2,0.85,1.0,1.0,301.1052,301.45025
0.2,0.85,1.0,1.0,305.1757,305.8996
0.2,0.85,1.0,1.0,308.17265,308.7699
0.2,0.85,1.0,1.0,310.8443,311.18535
0.2,0.85,1.0,0.0,318.8156,
0.2,0.85,1.0,0.0,321.2941,
0.2,0.85,1.0,1.0,324.3624,324.9328
0.2,0.85,1.0,1.0,328.32045,328.66745
0.2,0.85,1.0,1.0,330.94905,331.3679
0.85,0.2,1.0,0.0,334.5665,
0.85,0.2,1.0,0.0,337.6601,
0.85,0.2,1.0,0.0,340.46415,
0.85,0.2,1.0,1.0,344.73345,344.8738
0.85,0.2,-1.0,1.0,348.05225,348.3752
0.85,0.2,1.0,0.0,350.65105,
0.85,0.2,1.0,0.0,352.88735,
0.85,0.2,-1.0,1.0,358.8747,359.33485
0.85,0.2,-1.0,1.0,361.40975,361.742
0.85,0.2,-1.0,1.0,364.1161,364.54965
0.85,0.2,-1.0,1.0,367.22445,367.4508
0.85,0.2,-1.0,1.0,369.92515,370.0228
0.85,0.2,-1.0,1.0,372.29725,372.5086
0.85,0.2,-1.0,1.0,377.0133,377.28455
0.85,0.2,-1.0,1.0,380.83395,381.3486
0.85,0.2,-1.0,0.0,384.6442,
0.85,0.2,-1.0,0.0,387.06565,
0.85,0.2,-1.0,1.0,390.6539,391.0085
0.85,0.2,-1.0,1.0,393.9477,394.1388
0.85,0.2,-1.0,1.0,396.4148,396.9402
0.85,0.2,-1.0,1.0,399.0146,399.4903
0.85,0.2,-1.0,1.0,403.01835,403.22135
0.85,0.2,-1.0,1.0,406.4576,406.8136
0.85,0.2,-1.0,0.0,409.08915,
0.85,0.2,-1.0,1.0,412.7911,413.0663
0.85,0.2,-1.0,1.0,415.1454,415.5437
0.85,0.2,-1.0,0.0,419.62065,
0.85,0.2,-1.0,1.0,422.19675,422.4669
0.85,0.2,-1.0,1.0,426.77265,427.1615
0.85,0.2,-1.0,1.0,429.53635,429.88135
0.85,0.2,-1.0,1.0,431.95875,432.20505
0.85,0.2,-1.0,0.0,434.6784,
0.85,0.2,-1.0,1.0,437.63335,437.93205
0.85,0.2,-1.0,1.0,440.2059,440.78945
0.85,0.2,-1.0,0.0,443.46365,
0.85,0.2,-1.0,1.0,447.1544,447.52135
0.85,0.2,-1.0,1.0,449.59485,449.8153
0.85,0.2,-1.0,1.0,453.2345,453.55365
0.85,0.2,-1.0,1.0,456.1682,456.26295
0.85,0.2,-1.0,1.0,460.60115,460.9442
0.85,0.2,-1.0,1.0,464.5739,464.9025
0.85,0.2,-1.0,1.0,468.4003,468.49705
0.85,0.2,-1.0,1.0,472.462,472.68935
0.85,0.2,-1.0,1.0,474.76425,475.03355
0.85,0.2,-1.0,1.0,479.2197,479.503
0.85,0.2,-1.0,1.0,482.1777,482.55225
0.85,0.2,-1.0,0.0,485.88485,
0.85,0.2,-1.0,1.0,489.52,489.8341
0.85,0.2,-1.0,1.0,492.88005,493.1403
0.85,0.2,-1.0,1.0,496.0595,496.33775
0.85,0.2,-1.0,1.0,498.41215,498.6674
0.85,0.2,-1.0,1.0,501.14,501.22975
0.85,0.2,-1.0,1.0,504.4779,504.7981
0.85,0.2,-1.0,1.0,508.3106,508.69105
0.85,0.2,-1.0,1.0,511.1652,511.35765
0.85,0.2,-1.0,1.0,515.48355,515.8255
0.85,0.2,-1.0,1.0,519.0169,519.4068
0.85,0.2,-1.0,1.0,522.47635,523.02205
0.85,0.2,-1.0,1.0,525.52855,525.9305
0.85,0.2,-1.0,1.0,528.0115,528.3655
0.85,0.2,-1.0,1.0,532.72075,533.1266
0.85,0.2,-1.0,0.0,536.39455,
0.85,0.2,-1.0,1.0,540.31195,540.40765
0.85,0.2,-1.0,1.0,542.88055,543.1854
0.85,0.2,-1.0,0.0,546.4163,
0.85,0.2,-1.0,1.0,548.799,548.95615
0.85,0.2,-1.0,1.0,551.23,551.50625
0.85,0.2,1.0,0.0,556.3362,
0.85,0.2,-1.0,1.0,561.27035,561.54315
0.85,0.2,-1.0,1.0,565.54415,566.04885
0.85,0.2,-1.0,1.0,569.4348,569.77765
0.85,0.2,-1.0,1.0,573.1884,573.53745
0.85,0.2,-1.0,1.0,576.47955,576.8295
0.85,0.2,-1.0,1.0,579.1025,579.3852
0.85,0.2,-1.0,0.0,582.67555,
0.85,0.2,-1.0,1.0,585.99905,586.27425
0.85,0.2,-1.0,1.0,589.6212,589.8805
0.85,0.2,-1.0,1.0,596.3146,596.715
0.85,0.2,-1.0,1.0,600.799,601.1829
0.85,0.2,1.0,0.0,603.55775,
0.2,0.9,-1.0,0.0,607.0378,
0.2,0.9,-1.0,0.0,609.64075,
0.2,0.9,-1.0,0.0,614.6618,
0.2,0.9,-1.0,1.0,618.2909,618.63595
0.2,0.9,-1.0,0.0,620.9148,
0.2,0.9,-1.0,0.0,623.5992,
0.2,0.9,-1.0,1.0,627.51855,627.97105
0.2,0.9,1.0,1.0,630.25145,630.4369
0.2,0.9,-1.0,0.0,632.84195,
0.2,0.9,-1.0,0.0,635.3263,
0.2,0.9,-1.0,0.0,637.76165,
0.2,0.9,1.0,1.0,640.52045,640.93775
0.2,0.9,-1.0,1.0,643.0132,643.72545
0.2,0.9,1.0,1.0,649.60055,649.76345
0.2,0.9,1.0,1.0,654.94005,655.31895
0.2,0.9,1.0,1.0,660.78405,661.2228
0.2,0.9,1.0,1.0,664.8531,665.0525
0.2,0.9,1.0,1.0,667.4271,667.7683
0.2,0.9,1.0,1.0,671.59595,671.68965
0.2,0.9,1.0,1.0,673.96555,674.2622
0.2,0.9,1.0,1.0,681.61145,681.7291
0.2,0.9,1.0,0.0,683.8035,
0.2,0.9,1.0,1.0,686.79195,687.1261
0.2,0.9,-1.0,0.0,689.781,
0.2,0.9,-1.0,0.0,693.10395,
0.2,0.9,1.0,1.0,702.4965,702.83135
0.2,0.9,-1.0,0.0,705.10535,
0.2,0.9,1.0,0.0,707.6112,
0.2,0.9,1.0,1.0,711.6782,712.00985
0.2,0.9,1.0,1.0,715.6779,715.76865
0.2,0.9,1.0,1.0,718.2443,718.3398
0.2,0.9,1.0,1.0,723.2245,723.5173
0.2,0.9,1.0,1.0,725.89035,726.213
0.2,0.9,1.0,1.0,729.93,734.2612
0.2,0.9,1.0,1.0,736.3336,736.7381
0.2,0.9,-1.0,0.0,740.6685,
0.2,0.9,1.0,1.0,743.20575,743.51875
0.2,0.9,1.0,1.0,746.2197,746.49155
0.2,0.9,1.0,1.0,750.6154,750.69515
0.2,0.9,1.0,0.0,753.83135,
0.2,0.9,1.0,1.0,758.84075,759.47315
0.2,0.9,1.0,1.0,761.7486,762.0736
0.2,0.9,1.0,1.0,766.97135,769.4516
0.2,0.9,1.0,1.0,773.4298,773.60135
0.2,0.9,1.0,1.0,775.6747,776.16535
0.2,0.9,1.0,1.0,778.6399,778.9161
0.2,0.9,1.0,1.0,781.0025,781.21955
0.2,0.9,1.0,1.0,784.79495,785.20065
0.2,0.9,1.0,1.0,790.41015,790.8569
0.2,0.9,1.0,1.0,793.332,793.641
0.2,0.9,1.0,0.0,795.91485,
0.2,0.9,1.0,1.0,798.06455,799.37105
0.2,0.9,-1.0,1.0,801.84585,802.23205
0.2,0.9,1.0,1.0,806.33015,806.67875
0.2,0.9,1.0,1.0,810.6586,811.01165
0.2,0.9,1.0,1.0,813.38815,813.49375
0.2,0.9,1.0,1.0,815.7684,816.0277
0.2,0.9,1.0,1.0,818.1031,818.4681
0.2,0.9,1.0,1.0,822.38905,824.42635
0.2,0.9,1.0,1.0,829.1905,829.8521
0.2,0.9,1.0,1.0,834.50165,834.9215
0.2,0.9,1.0,1.0,838.5676,838.88075
0.2,0.9,1.0,0.0,841.55665,
0.2,0.9,1.0,1.0,844.1925,844.4304
0.2,0.9,1.0,1.0,846.94015,847.22975
0.2,0.9,1.0,1.0,850.65775,850.75525
0.2,0.9,1.0,1.0,853.23545,853.55455
0.2,0.9,1.0,1.0,857.19075,857.4859
0.2,0.9,1.0,1.0,859.8601,860.08545
0.2,0.9,1.0,1.0,863.3806,863.47835
0.8,0.2,1.0,0.0,866.82835,
0.8,0.2,1.0,0.0,869.545,
0.8,0.2,-1.0,1.0,874.89355,875.3084
0.8,0.2,-1.0,0.0,877.5849,
0.8,0.2,-1.0,0.0,880.13595,
0.8,0.2,-1.0,1.0,883.02275,883.68195
0.8,0.2,-1.0,1.0,885.7579,886.27845
0.8,0.2,-1.0,1.0,888.6527,888.8581
0.8,0.2,-1.0,1.0,892.9421,893.322
0.8,0.2,-1.0,1.0,897.15635,897.30975
0.8,0.2,-1.0,1.0,901.93325,902.27275
0.8,0.2,-1.0,1.0,905.74195,906.00085
0.8,0.2,-1.0,1.0,912.12815,912.5071
0.8,0.2,-1.0,1.0,915.72155,916.0377
0.8,0.2,-1.0,1.0,918.31085,918.76655
0.8,0.2,-1.0,1.0,920.8431,921.1541
0.8,0.2,-1.0,1.0,923.43,923.6294
0.8,0.2,-1.0,0.0,926.69815,
0.8,0.2,-1.0,1.0,929.73075,929.84585
0.8,0.2,-1.0,1.0,934.48595,934.75915
0.8,0.2,-1.0,0.0,937.5466,
0.8,0.2,-1.0,1.0,940.25025,940.5923
0.8,0.2,-1.0,1.0,943.45865,943.7697
0.8,0.2,-1.0,0.0,946.24255,
0.8,0.2,-1.0,1.0,950.00335,950.3834
0.8,0.2,-1.0,1.0,955.6146,955.9257
0.8,0.2,-1.0,1.0,959.4133,960.31995
0.8,0.2,-1.0,1.0,962.99655,963.43865
0.8,0.2,-1.0,0.0,967.20675,
0.8,0.2,-1.0,1.0,969.52995,969.869
0.8,0.2,-1.0,1.0,975.1049,975.1946
0.8,0.2,-1.0,0.0,977.8689,
0.8,0.2,-1.0,1.0,981.856,982.3936
0.8,0.2,-1.0,1.0,984.6682,984.7581
0.8,0.2,-1.0,1.0,987.23305,987.3349
0.8,0.2,-1.0,1.0,991.4848,991.60035
0.8,0.2,-1.0,1.0,993.97345,994.27975
0.8,0.2,-1.0,1.0,997.97185,998.28055
0.8,0.2,-1.0,0.0,1002.3716,
0.8,0.2,-1.0,1.0,1004.74185,1005.07195
0.8,0.2,-1.0,1.0,1007.14635,1007.24705
0.8,0.2,-1.0,1.0,1012.58145,1013.55095
0.8,0.2,-1.0,1.0,1016.22475,1016.6316
0.8,0.2,-1.0,1.0,1020.23245,1020.90555
0.8,0.2,-1.0,1.0,1025.3755,1026.48155
0.8,0.2,-1.0,0.0,1028.7561,
0.8,0.2,-1.0,0.0,1034.6428,
0.8,0.2,-1.0,0.0,1038.618,
0.8,0.2,-1.0,1.0,1041.6538,1042.0567
0.8,0.2,1.0,0.0,1044.43675,
0.8,0.2,-1.0,1.0,1047.09795,1049.10175
0.8,0.2,-1.0,1.0,1051.1758,1051.3489
0.8,0.2,-1.0,0.0,1054.5913,
0.8,0.2,-1.0,1.0,1057.61965,1058.00675
0.8,0.2,-1.0,1.0,1060.28085,1060.589
0.8,0.2,-1.0,1.0,1063.72765,1064.0985
0.8,0.2,-1.0,1.0,1066.1729,1066.39925
0.8,0.2,-1.0,1.0,1069.44205,1069.6612
0.8,0.2,-1.0,1.0,1075.652,1075.94815
0.8,0.2,-1.0,1.0,1078.6231,1078.96
0.2,0.9,-1.0,1.0,1081.23785,1081.55
0.2,0.9,-1.0,0.0,1085.1703,
0.2,0.9,-1.0,0.0,1087.4747,
0.2,0.9,-1.0,0.0,1090.0696,
0.2,0.9,-1.0,0.0,1092.7389,
0.2,0.9,-1.0,1.0,1096.33265,1096.68965
0.2,0.9,-1.0,0.0,1098.7629,
0.2,0.9,-1.0,1.0,1102.68965,1102.9934
0.2,0.9,-1.0,0.0,1105.4679,
0.2,0.9,-1.0,0.0,1108.0578,
0.2,0.9,-1.0,0.0,1110.7834,
0.2,0.9,-1.0,0.0,1114.60505,
0.2,0.9,-1.0,1.0,1117.0594,1117.48725
0.2,0.9,-1.0,0.0,1120.8462,
0.2,0.9,-1.0,0.0,1123.742,
0.2,0.9,-1.0,0.0,1126.67805,
0.2,0.9,-1.0,0.0,1129.10805,
0.2,0.9,-1.0,0.0,1132.07995,
0.2,0.9,-1.0,0.0,1134.98035,
0.2,0.9,-1.0,0.0,1139.76715,
0.2,0.9,-1.0,0.0,1142.6055,
0.2,0.9,-1.0,0.0,1145.1346,
0.2,0.9,-1.0,0.0,1148.07465,
0.2,0.9,-1.0,0.0,1156.6404,
0.2,0.9,-1.0,0.0,1159.33665,
0.2,0.9,-1.0,0.0,1167.84555,
0.2,0.9,-1.0,0.0,1170.9887,
0.2,0.9,,,1174.2378,
0.2,0.9,,,1182.3408,
0.2,0.9,-1.0,1.0,1190.4428,1196.4545
0.2,0.9,-1.0,0.0,1198.9268,
0.2,0.9,-1.0,1.0,1201.4451,1205.94845
0.2,0.9,-1.0,1.0,1208.62515,1209.07455
0.2,0.9,-1.0,0.0,1211.15195,
0.2,0.9,-1.0,1.0,1213.98935,1214.40815
0.2,0.9,1.0,1.0,1216.8815,1217.3435
0.2,0.9,-1.0,0.0,1220.01845,
0.2,0.9,-1.0,0.0,1223.44075,
0.2,0.9,-1.0,0.0,1226.8555,
0.2,0.9,-1.0,0.0,1232.4463,
0.2,0.9,-1.0,0.0,1234.7979,
0.2,0.9,-1.0,0.0,1243.855,
0.2,0.9,1.0,1.0,1252.9659,1253.75445
0.2,0.9,-1.0,0.0,1256.47175,
0.2,0.9,-1.0,0.0,1259.6942,
0.2,0.9,-1.0,0.0,1266.4545,
0.2,0.9,-1.0,0.0,1269.92325,
0.2,0.9,-1.0,0.0,1278.7951,
0.2,0.9,-1.0,0.0,1283.05965,
0.2,0.9,-1.0,0.0,1288.1817,
0.2,0.9,,,1295.67615,
0.2,0.9,-1.0,0.0,1303.77725,
0.2,0.9,-1.0,0.0,1306.77705,
0.2,0.9,,,1313.92865,
0.2,0.9,-1.0,0.0,1322.02975,
0.2,0.9,-1.0,0.0,1328.8554,
0.2,0.9,-1.0,0.0,1333.82695,
0.2,0.9,1.0,1.0,1337.07375,1337.4028
0.2,0.9,1.0,1.0,1340.0776,1342.55285
0.2,0.9,-1.0,0.0,1344.82865,
0.2,0.9,-1.0,0.0,1348.5846,
0.2,0.9,-1.0,1.0,1354.1744,1358.83975
0.2,0.9,1.0,1.0,1361.5164,1362.9181
0.2,0.9,1.0,1.0,1365.39245,1365.92175
0.2,0.9,1.0,1.0,1368.00315,1369.53495
0.2,0.9,1.0,0.0,1372.0093,
0.2,0.9,,,1377.1809,
0.2,0.9,1.0,1.0,1385.28495,1387.15395
0.2,0.9,-1.0,1.0,1389.8302,1396.43415
0.2,0.9,,,1398.709,
0.2,0.9,-1.0,1.0,1408.5205,1410.8498
0.2,0.9,1.0,1.0,1413.32315,1419.98715
0.2,0.9,,,1422.35975,
0.2,0.9,-1.0,0.0,1430.4683,
0.2,0.9,,,1433.0153,
0.2,0.9,,,1441.12175,
0.2,0.9,,,1449.2239,
0.2,0.9,-1.0,0.0,1457.3259,
0.2,0.9,,,1460.34955,
0.2,0.9,-1.0,1.0,1468.45465,1473.0217
0.2,0.9,-1.0,0.0,1475.3983,
0.2,0.9,,,1480.96435,
0.2,0.9,-1.0,0.0,1489.06675,
0.2,0.9,-1.0,0.0,1493.5691,
0.2,0.9,1.0,0.0,1500.0555,
0.2,0.9,,,1502.56085,
0.2,0.9,,,1510.6634,
0.2,0.9,-1.0,1.0,1518.77435,1522.0465
0.2,0.9,,,1524.32435,
0.2,0.9,-1.0,0.0,1532.428,
0.2,0.9,-1.0,1.0,1535.6228,1540.6093
0.2,0.9,-1.0,0.0,1544.68625,
0.2,0.9,,,1547.59275,
0.2,0.9,,,1555.6974,
0.2,0.9,-1.0,0.0,1563.7984,
0.2,0.9,,,1566.30875,
0.2,0.9,,,1574.41295,
0.2,0.9,-1.0,0.0,1582.5196,
0.2,0.9,,,1596.63235,
0.2,0.9,-1.0,0.0,1604.73335,
0.2,0.9,-1.0,0.0,1608.77795,
0.2,0.9,-1.0,0.0,1617.5262,
0.2,0.9,-1.0,1.0,1623.9762,1626.2211
0.2,0.9,,,1628.8945,
0.2,0.9,1.0,1.0,1636.9986,1641.2221
0.2,0.9,-1.0,0.0,1643.29725,
0.2,0.9,-1.0,0.0,1648.65855,
0.2,0.9,-1.0,0.0,1653.3673,
0.2,0.9,1.0,1.0,1661.16695,1663.47835
0.2,0.9,-1.0,0.0,1665.7522,
0.2,0.9,-1.0,0.0,1672.3234,
0.2,0.9,-1.0,1.0,1678.129,1681.3263
0.2,0.9,-1.0,0.0,1684.0007,
0.2,0.9,-1.0,0.0,1692.43825,
0.2,0.9,,,1698.47485,
0.2,0.9,-1.0,0.0,1708.89505,
0.2,0.9,-1.0,1.0,1718.1252,1724.10165
0.2,0.9,,,1726.1761,
0.0,0.0,,,1734.2761,
