leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.85,0.2,-1.0,1.0,36.0868,37.7182
0.85,0.2,-1.0,1.0,40.39485,42.47155
0.85,0.2,-1.0,1.0,44.75105,45.445
0.85,0.2,-1.0,1.0,47.9193,48.60585
0.85,0.2,-1.0,1.0,50.68025,51.08415
0.85,0.2,-1.0,1.0,53.459,53.82395
0.85,0.2,-1.0,1.0,56.0984,56.47335
0.85,0.2,-1.0,1.0,59.1499,59.59665
0.85,0.2,-1.0,1.0,61.67005,62.16465
0.85,0.2,-1.0,1.0,64.53825,64.8773
0.85,0.2,-1.0,1.0,67.69525,67.94415
0.85,0.2,-1.0,1.0,70.61985,70.9081
0.85,0.2,-1.0,1.0,73.18355,73.3291
0.85,0.2,-1.0,1.0,75.80225,76.0468
0.85,0.2,-1.0,1.0,80.09255,80.4109
0.85,0.2,-1.0,1.0,82.48475,82.7626
0.85,0.2,-1.0,0.0,88.6869,
0.85,0.2,-1.0,1.0,91.46505,91.58735
0.85,0.2,-1.0,0.0,93.86195,
0.85,0.2,-1.0,0.0,96.3089,
0.85,0.2,-1.0,1.0,100.4292,100.6496
0.85,0.2,-1.0,1.0,103.59025,103.9953
0.85,0.2,-1.0,1.0,107.29345,107.5906
0.85,0.2,-1.0,1.0,109.664,109.83105
0.85,0.2,-1.0,1.0,113.36165,113.5651
0.85,0.2,-1.0,0.0,116.9057,
0.85,0.2,-1.0,1.0,120.77725,121.19805
0.85,0.2,-1.0,1.0,124.2528,124.5938
0.85,0.2,-1.0,1.0,129.78975,130.1348
0.85,0.2,-1.0,1.0,133.8828,133.9999
0.85,0.2,-1.0,1.0,136.67565,137.0327
0.85,0.2,-1.0,1.0,142.0834,142.34125
0.85,0.2,-1.0,1.0,144.81385,145.2288
0.85,0.2,-1.0,1.0,148.58365,148.73435
0.85,0.2,-1.0,1.0,151.9357,152.0254
0.85,0.2,1.0,0.0,154.1018,
0.85,0.2,-1.0,0.0,156.90725,
0.85,0.2,-1.0,1.0,159.65405,159.7416
0.85,0.2,-1.0,0.0,162.21555,
0.85,0.2,-1.0,1.0,166.1998,166.44015
0.85,0.2,-1.0,1.0,168.7149,169.12255
0.85,0.2,-1.0,0.0,171.1969,
0.85,0.2,-1.0,1.0,173.9689,174.23715
0.85,0.2,1.0,0.0,176.30955,
0.85,0.2,-1.0,0.0,180.6264,
0.85,0.2,-1.0,1.0,183.9324,184.27395
0.85,0.2,-1.0,1.0,187.46435,187.7974
0.85,0.2,-1.0,1.0,191.3482,191.70275
0.85,0.2,-1.0,1.0,196.5407,196.8758
0.85,0.2,-1.0,1.0,200.2237,200.3783
0.85,0.2,-1.0,1.0,202.8528,203.19925
0.85,0.2,-1.0,1.0,206.89245,207.2405
0.85,0.2,-1.0,1.0,209.51335,209.60605
0.85,0.2,-1.0,1.0,212.82795,212.9093
