leftP,rightP,trial_response_side,trial_reward,cue_time,reward_time
0.2,0.85,1.0,1.0,557.30635,557.67225
0.2,0.85,1.0,1.0,560.8881,561.16655
0.2,0.85,1.0,1.0,563.54105,563.8422
0.2,0.85,1.0,0.0,566.1161,
0.2,0.85,1.0,1.0,568.4777,568.64495
0.2,0.85,1.0,1.0,570.72805,571.05615
0.2,0.85,1.0,1.0,574.1884,574.53675
0.2,0.85,1.0,1.0,576.91035,577.00605
0.2,0.85,1.0,1.0,579.4808,579.6624
0.2,0.85,1.0,0.0,582.80305,
0.2,0.85,1.0,1.0,588.36705,588.6692
0.2,0.85,1.0,1.0,590.94265,591.2588
0.2,0.85,1.0,1.0,593.63035,593.99335
0.2,0.85,1.0,0.0,596.46865,
0.2,0.85,1.0,1.0,598.71615,598.9743
0.2,0.85,1.0,1.0,602.506,602.73745
0.2,0.85,1.0,1.0,606.25135,606.66135
0.2,0.85,1.0,1.0,609.0339,609.3472
0.2,0.85,1.0,1.0,611.61985,611.8891
0.2,0.85,1.0,1.0,613.9625,614.2437
0.2,0.85,1.0,0.0,616.3162,
0.2,0.85,1.0,0.0,619.26195,
0.2,0.85,1.0,1.0,621.9577,622.0394
0.2,0.85,1.0,1.0,624.3131,624.6965
0.9,0.2,1.0,0.0,628.9181,
0.9,0.2,1.0,0.0,631.7704,
0.9,0.2,1.0,1.0,635.20505,635.59155
0.9,0.2,1.0,1.0,639.9408,640.24745
0.9,0.2,1.0,0.0,643.9042,
0.9,0.2,1.0,0.0,647.4687,
0.9,0.2,1.0,0.0,650.27905,
0.9,0.2,1.0,0.0,652.96575,
0.9,0.2,1.0,0.0,655.25815,
0.9,0.2,-1.0,0.0,658.0057,
0.9,0.2,-1.0,0.0,661.93705,
0.9,0.2,-1.0,1.0,664.3661,664.6997
0.9,0.2,-1.0,1.0,671.3552,671.52425
0.9,0.2,1.0,0.0,675.09965,
0.9,0.2,-1.0,1.0,677.57165,677.66735
0.9,0.2,1.0,0.0,682.0674,
0.9,0.2,-1.0,1.0,686.7567,687.018
0.9,0.2,-1.0,1.0,689.70035,689.94455
0.9,0.2,-1.0,1.0,692.99035,693.16035
0.9,0.2,-1.0,1.0,697.9407,698.16195
0.9,0.2,-1.0,1.0,702.1094,702.44235
0.9,0.2,1.0,1.0,706.11345,706.27195
0.9,0.2,-1.0,1.0,709.2116,709.682
0.9,0.2,-1.0,1.0,714.27155,714.64135
0.9,0.2,-1.0,1.0,719.31515,719.65335
0.9,0.2,-1.0,1.0,724.20005,724.4643
0.9,0.2,-1.0,1.0,726.93825,727.0406
0.9,0.2,-1.0,1.0,731.71295,731.9124
0.9,0.2,-1.0,1.0,738.7413,739.0422
0.9,0.2,-1.0,1.0,741.316,741.4506
0.9,0.2,-1.0,1.0,744.1254,744.39465
0.9,0.2,-1.0,1.0,747.0669,747.33915
0.9,0.2,1.0,0.0,751.98165,
0.9,0.2,-1.0,1.0,754.41305,754.768
0.9,0.2,-1.0,1.0,761.63845,761.87855
0.9,0.2,1.0,0.0,764.353,
0.9,0.2,-1.0,0.0,769.4651,
0.9,0.2,-1.0,1.0,772.1598,772.4735
0.9,0.2,-1.0,1.0,777.11545,777.37835
0.9,0.2,-1.0,0.0,783.24245,
0.9,0.2,-1.0,1.0,789.7015,790.02955
0.9,0.2,1.0,0.0,792.104,
0.9,0.2,1.0,0.0,795.76345,
0.9,0.2,-1.0,1.0,799.235,799.37255
0.9,0.2,-1.0,1.0,802.85235,802.98
0.9,0.2,1.0,1.0,808.4285,808.73765
0.9,0.2,1.0,0.0,812.73075,
0.9,0.2,1.0,0.0,816.29205,
0.9,0.2,1.0,0.0,819.09795,
0.9,0.2,1.0,0.0,822.32625,
0.9,0.2,1.0,1.0,825.87685,826.33555
0.9,0.2,-1.0,1.0,828.70855,829.2012
0.9,0.2,1.0,0.0,832.40055,
0.9,0.2,1.0,0.0,834.9287,
0.9,0.2,1.0,0.0,837.28595,
0.9,0.2,1.0,0.0,840.08935,
0.9,0.2,1.0,0.0,842.8558,
0.9,0.2,1.0,1.0,845.5092,845.89115
0.9,0.2,1.0,1.0,851.3681,851.7948
0.9,0.2,1.0,0.0,854.0682,
0.9,0.2,1.0,0.0,856.2109,
0.9,0.2,1.0,0.0,862.54195,
0.9,0.2,1.0,0.0,865.22165,
0.9,0.2,1.0,0.0,869.91005,
0.9,0.2,1.0,0.0,872.21185,
0.9,0.2,1.0,0.0,874.8568,
0.9,0.2,1.0,0.0,877.5604,
0.9,0.2,1.0,1.0,880.0636,880.38675
0.9,0.2,1.0,0.0,887.29505,
0.9,0.2,1.0,0.0,889.5429,
0.9,0.2,1.0,0.0,892.57015,
0.9,0.2,1.0,0.0,895.03135,
0.9,0.2,1.0,1.0,899.58555,899.85785
0.9,0.2,-1.0,1.0,902.3395,902.69145
0.9,0.2,-1.0,1.0,906.17005,906.3675
0.9,0.2,-1.0,1.0,908.84085,909.0928
0.9,0.2,1.0,0.0,911.3664,
0.9,0.2,-1.0,1.0,917.526,917.84705
0.9,0.2,-1.0,1.0,921.51515,921.62385
0.9,0.2,1.0,0.0,925.42555,
0.9,0.2,-1.0,1.0,929.59725,929.7304
0.9,0.2,-1.0,1.0,932.10395,932.3114
0.9,0.2,-1.0,1.0,934.3849,934.9
0.9,0.2,-1.0,1.0,942.08455,942.36135
0.9,0.2,-1.0,1.0,948.8538,948.9834
0.9,0.2,1.0,0.0,952.20835,
0.9,0.2,-1.0,1.0,956.4101,956.53965
0.9,0.2,1.0,0.0,963.37065,
0.9,0.2,1.0,1.0,968.21055,968.414
0.9,0.2,-1.0,0.0,974.1305,
0.9,0.2,-1.0,1.0,977.06555,977.32045
0.9,0.2,-1.0,1.0,983.8997,984.2656
0.9,0.2,-1.0,1.0,988.1532,988.6766
0.9,0.2,-1.0,1.0,993.03285,993.47365
0.9,0.2,-1.0,1.0,995.94865,996.2857
0.9,0.2,-1.0,1.0,1000.0475,1000.41445
0.9,0.2,-1.0,1.0,1003.23685,1003.5561
0.9,0.2,-1.0,1.0,1006.23195,1006.4533
0.9,0.2,-1.0,1.0,1011.7661,1012.1116
0.9,0.2,1.0,0.0,1014.5856,
0.9,0.2,-1.0,1.0,1018.4122,1018.77675
0.9,0.2,-1.0,1.0,1022.1742,1022.453
0.9,0.2,-1.0,1.0,1025.3903,1025.80855
0.9,0.2,-1.0,1.0,1029.58175,1029.9169
0.9,0.2,-1.0,1.0,1032.9336,1033.3702
0.9,0.2,-1.0,1.0,1035.9256,1036.2507
0.9,0.2,-1.0,1.0,1039.9527,1040.53705
0.9,0.2,-1.0,1.0,1044.17585,1044.4537
0.9,0.2,-1.0,0.0,1049.121,
0.9,0.2,-1.0,1.0,1051.6861,1051.9959
0.9,0.2,-1.0,1.0,1057.9791,1058.25985
0.9,0.2,1.0,0.0,1065.52295,
0.9,0.2,1.0,0.0,1071.06555,
0.9,0.2,1.0,1.0,1074.0056,1074.229
0.9,0.2,1.0,0.0,1078.7493,
0.9,0.2,-1.0,1.0,1081.29585,1081.46935
0.9,0.2,1.0,0.0,1088.9163,
0.9,0.2,1.0,0.0,1091.42005,
0.9,0.2,1.0,0.0,1095.62465,
0.9,0.2,1.0,1.0,1098.40265,1098.64795
0.9,0.2,1.0,0.0,1104.90805,
0.9,0.2,1.0,0.0,1107.84595,
0.9,0.2,1.0,0.0,1110.67975,
0.9,0.2,1.0,0.0,1112.83495,
0.9,0.2,1.0,0.0,1115.3541,
0.9,0.2,1.0,1.0,1118.03285,1118.31305
0.9,0.2,-1.0,1.0,1122.31025,1122.8194
0.9,0.2,-1.0,1.0,1126.5473,1127.22755
0.9,0.2,-1.0,1.0,1129.90135,1130.31615
0.9,0.2,-1.0,0.0,1132.59,
0.9,0.2,-1.0,1.0,1137.5249,1137.82215
0.9,0.2,-1.0,1.0,1140.195,1140.49015
0.9,0.2,-1.0,1.0,1145.02985,1145.28315
0.9,0.2,-1.0,1.0,1149.3023,1149.5815
0.9,0.2,-1.0,1.0,1154.2315,1154.4848
0.9,0.2,-1.0,1.0,1157.9574,1158.2406
0.9,0.2,-1.0,1.0,1161.4719,1161.777
0.9,0.2,-1.0,1.0,1164.1506,1164.50515
0.9,0.2,-1.0,1.0,1169.03785,1169.32165
0.9,0.2,-1.0,1.0,1171.39565,1171.7287
0.9,0.2,-1.0,1.0,1176.0106,1176.1143
0.9,0.2,1.0,0.0,1179.47675,
0.9,0.2,-1.0,1.0,1182.3001,1182.59735
0.9,0.2,1.0,0.0,1186.96605,
0.9,0.2,-1.0,0.0,1191.6933,
0.9,0.2,-1.0,1.0,1194.75505,1195.4191
0.9,0.2,-1.0,1.0,1199.5301,1199.79535
0.9,0.2,-1.0,1.0,1204.22835,1204.52105
0.9,0.2,-1.0,1.0,1208.82185,1209.18885
0.9,0.2,-1.0,1.0,1211.6633,1211.8308
0.2,0.85,-1.0,0.0,1214.9145,
0.2,0.85,1.0,1.0,1217.25965,1217.42115
0.2,0.85,-1.0,0.0,1221.209,
0.2,0.85,1.0,1.0,1223.90155,1224.13385
0.2,0.85,1.0,0.0,1226.20935,
0.2,0.85,1.0,1.0,1228.68355,1228.9803
0.2,0.85,1.0,1.0,1234.10645,1234.41215
0.2,0.85,1.0,1.0,1238.4193,1238.85835
0.2,0.85,1.0,1.0,1241.3333,1241.75205
0.2,0.85,1.0,0.0,1246.24845,
0.2,0.85,1.0,1.0,1249.0289,1249.3121
0.2,0.85,1.0,1.0,1254.46615,1254.7595
0.2,0.85,1.0,1.0,1257.4341,1257.67995
0.2,0.85,1.0,1.0,1260.1564,1260.5623
0.2,0.85,1.0,1.0,1265.8816,1266.3325
0.2,0.85,1.0,1.0,1270.3306,1270.6338
0.2,0.85,1.0,1.0,1272.7062,1272.9495
0.2,0.85,1.0,1.0,1275.9923,1276.3602
0.2,0.85,1.0,0.0,1280.03425,
0.2,0.85,1.0,1.0,1282.64125,1282.91145
0.2,0.85,1.0,1.0,1287.8242,1287.9329
0.2,0.85,1.0,1.0,1292.55955,1292.78885
0.2,0.85,1.0,1.0,1294.89755,1295.0345
0.2,0.85,1.0,1.0,1299.15235,1299.44885
0.2,0.85,1.0,1.0,1301.92115,1302.15305
0.2,0.85,1.0,1.0,1305.8408,1306.61665
0.2,0.85,1.0,0.0,1311.1793,
0.2,0.85,1.0,1.0,1314.1722,1314.43645
0.2,0.85,1.0,0.0,1316.7103,
0.2,0.85,1.0,1.0,1320.7374,1320.9908
0.2,0.85,1.0,1.0,1326.6965,1326.85155
0.2,0.85,1.0,1.0,1329.2241,1329.4902
0.2,0.85,1.0,1.0,1335.47275,1335.71815
0.2,0.85,1.0,1.0,1337.99195,1338.1724
0.2,0.85,1.0,1.0,1342.2464,1342.4145
0.2,0.85,1.0,0.0,1344.4869,
0.2,0.85,1.0,1.0,1347.3224,1347.6094
0.2,0.85,1.0,1.0,1349.983,1350.27615
0.2,0.85,1.0,1.0,1354.34245,1354.57985
0.2,0.85,1.0,1.0,1358.7126,1358.8502
0.2,0.85,1.0,1.0,1361.2238,1361.37335
0.2,0.85,1.0,1.0,1367.6574,1367.9027
0.2,0.85,1.0,1.0,1372.9899,1373.2173
0.2,0.85,1.0,1.0,1377.31965,1377.5456
0.2,0.85,1.0,0.0,1380.21945,
0.2,0.85,1.0,1.0,1382.9436,1383.2226
0.2,0.85,1.0,1.0,1387.24965,1387.6213
0.2,0.85,1.0,1.0,1389.99505,1390.35355
0.2,0.85,1.0,1.0,1392.83325,1392.9765
0.2,0.85,1.0,0.0,1400.1279,
0.2,0.85,1.0,1.0,1402.88715,1403.19475
0.2,0.85,1.0,1.0,1405.26915,1405.54835
0.2,0.85,1.0,1.0,1408.22215,1408.4575
0.2,0.85,1.0,1.0,1412.78185,1413.40965
0.2,0.85,1.0,1.0,1416.38845,1416.7446
0.2,0.85,1.0,1.0,1419.41845,1419.935
0.2,0.85,1.0,1.0,1422.65105,1423.21825
0.2,0.85,1.0,1.0,1425.49405,1425.7713
0.2,0.85,1.0,0.0,1428.2446,
0.2,0.85,1.0,1.0,1435.5833,1435.9383
0.2,0.85,1.0,1.0,1438.0142,1438.23215
0.2,0.85,1.0,1.0,1441.2041,1441.7436
0.2,0.85,1.0,1.0,1444.41705,1444.66435
0.2,0.85,1.0,1.0,1451.84395,1454.01505
0.2,0.85,1.0,0.0,1459.0031,
0.2,0.85,1.0,1.0,1461.70375,1462.05795
0.2,0.85,1.0,0.0,1464.43345,
0.2,0.85,1.0,1.0,1467.2059,1467.51385
0.2,0.85,1.0,1.0,1469.9262,1470.19095
0.2,0.85,1.0,1.0,1472.46545,1472.70675
0.2,0.85,1.0,1.0,1475.1801,1475.4254
0.2,0.85,1.0,1.0,1477.4998,1477.7601
0.2,0.85,1.0,1.0,1480.4359,1480.6573
0.2,0.85,1.0,1.0,1483.3321,1483.6532
0.2,0.85,1.0,1.0,1485.7261,1485.98545
0.2,0.85,1.0,1.0,1488.2585,1488.42005
0.2,0.85,1.0,1.0,1493.8783,1494.2014
0.2,0.85,1.0,1.0,1496.5766,1496.8679
0.2,0.85,1.0,0.0,1499.54365,
0.2,0.85,1.0,1.0,1502.16805,1502.4155
0.2,0.85,1.0,1.0,1504.8888,1505.18
0.2,0.85,1.0,1.0,1507.4546,1507.7459
0.2,0.85,1.0,1.0,1509.8233,1510.0317
0.2,0.85,1.0,1.0,1512.30445,1512.54675
0.2,0.85,1.0,0.0,1514.6212,
0.2,0.85,-1.0,0.0,1517.43855,
0.2,0.85,1.0,0.0,1520.49015,
0.2,0.85,1.0,1.0,1523.1903,1523.4725
0.2,0.85,1.0,1.0,1525.8461,1526.2047
0.2,0.85,1.0,1.0,1529.7192,1530.0662
0.2,0.85,1.0,1.0,1532.1406,1532.46095
0.2,0.85,1.0,1.0,1534.9385,1535.36635
0.2,0.85,1.0,1.0,1539.195,1539.4224
0.2,0.85,1.0,1.0,1542.09715,1542.2722
0.2,0.85,1.0,1.0,1544.58795,1545.05535
0.2,0.85,1.0,1.0,1611.0006,1611.3428
0.2,0.85,1.0,1.0,1616.2038,1616.5654
0.2,0.85,1.0,1.0,1618.941,1619.21825
0.2,0.85,1.0,1.0,1621.4921,1621.82615
0.2,0.85,1.0,1.0,1624.4999,1624.6366
0.2,0.85,1.0,0.0,1626.71,
0.2,0.85,1.0,1.0,1629.03675,1629.18035
0.2,0.85,1.0,1.0,1631.45425,1631.77935
0.2,0.85,1.0,1.0,1634.15405,1634.9279
0.2,0.85,1.0,1.0,1637.4022,1637.6894
0.2,0.85,1.0,1.0,1640.3624,1640.60125
0.2,0.85,1.0,0.0,1643.89505,
0.2,0.85,1.0,1.0,1646.7758,1647.17425
0.2,0.85,1.0,1.0,1649.4531,1654.29385
0.2,0.85,1.0,1.0,1656.7704,1657.07955
0.2,0.85,1.0,0.0,1659.154,
0.2,0.85,1.0,1.0,1661.49365,1661.7868
0.2,0.85,1.0,1.0,1664.26245,1665.2998
0.2,0.85,,,1667.97455,
0.2,0.85,,,1677.07295,
0.2,0.85,1.0,1.0,1685.1797,1691.74805
0.2,0.85,,,1695.0206,
0.2,0.85,1.0,1.0,1703.12315,1704.80015
0.2,0.85,-1.0,1.0,1707.17335,1708.4578
0.2,0.85,1.0,1.0,1711.1356,1715.81785
0.2,0.85,1.0,1.0,1717.8934,1720.3838
0.2,0.85,,,1722.6637,
0.2,0.85,1.0,1.0,1730.7657,1732.63255
0.2,0.85,-1.0,0.0,1735.31425,
0.2,0.85,,,1741.0098,
0.2,0.85,1.0,1.0,1749.1117,1749.29435
0.2,0.85,1.0,1.0,1752.54525,1753.7509
0.2,0.85,,,1756.1245,
0.2,0.85,,,1764.2278,
0.2,0.85,-1.0,0.0,1772.3308,
0.2,0.85,1.0,1.0,1776.66655,1778.08965
0.2,0.85,1.0,1.0,1780.46515,1781.08055
0.2,0.85,1.0,1.0,1783.55385,1788.95575
0.2,0.85,,,1791.0302,
0.2,0.85,1.0,0.0,1799.13205,
0.2,0.85,1.0,1.0,1803.2063,1809.2258
0.2,0.85,1.0,0.0,1811.5002,
0.2,0.85,1.0,1.0,1815.35625,1817.4316
0.2,0.85,1.0,0.0,1819.8469,
0.2,0.85,1.0,1.0,1827.88425,1828.05775
0.2,0.85,,,1830.42995,
0.2,0.85,1.0,1.0,1838.53405,1840.6951
0.2,0.85,,,1843.7549,
0.2,0.85,1.0,1.0,1851.8583,1855.36875
0.2,0.85,,,1857.44215,
0.2,0.85,1.0,1.0,1865.54465,1867.172
0.2,0.85,1.0,1.0,1870.0926,1870.38135
0.2,0.85,,,1872.75465,
0.2,0.85,1.0,1.0,1880.85765,1886.25205
0.2,0.85,1.0,1.0,1888.9268,1889.4005
0.2,0.85,1.0,1.0,1891.67545,1893.21795
0.2,0.85,,,1895.29125,
0.2,0.85,1.0,1.0,1903.39445,1904.0267
0.2,0.85,,,1906.50005,
0.2,0.85,1.0,1.0,1914.60415,1919.07095
0.2,0.85,,,1922.3058,
0.2,0.85,1.0,1.0,1930.41015,1930.9028
0.2,0.85,,,1933.5775,
0.2,0.85,1.0,1.0,1941.68155,1943.47525
0.2,0.85,,,1947.62455,
0.2,0.85,,,1955.7256,
0.2,0.85,,,1963.8336,
0.2,0.85,1.0,1.0,1971.93995,1972.60705
0.2,0.85,-1.0,1.0,1975.08135,1979.42965
0.2,0.85,1.0,1.0,1981.5016,1981.8576
0.2,0.85,,,1983.93005,
0.2,0.85,1.0,1.0,1992.034,1997.94205
0.2,0.85,,,2000.3145,
0.2,0.85,,,2008.4165,
0.2,0.85,,,2016.5211,
0.2,0.85,1.0,1.0,2024.62415,2029.9746
0.2,0.85,1.0,1.0,2033.11895,2034.1004
0.2,0.85,1.0,1.0,2036.77595,2037.38225
0.2,0.85,1.0,1.0,2044.0033,2048.30175
0.2,0.85,-1.0,0.0,2050.975,
0.2,0.85,1.0,1.0,2055.93815,2057.34845
0.2,0.85,,,2059.8225,
0.2,0.85,,,2067.92985,
0.2,0.85,,,2076.0334,
0.2,0.85,1.0,1.0,2084.13595,2087.92225
0.2,0.85,,,2090.19625,
0.2,0.85,1.0,1.0,2098.3011,2103.5778
0.2,0.85,-1.0,1.0,2105.951,2107.09985
0.2,0.85,,,2109.7762,
0.2,0.85,,,2118.89835,
0.2,0.85,1.0,0.0,2127.00215,
0.2,0.85,,,2134.38805,
0.2,0.85,,,2142.48965,
0.2,0.85,,,2150.59465,
0.2,0.85,,,2158.6982,
0.2,0.85,,,2166.8082,
0.2,0.85,,,2174.91025,
0.2,0.85,1.0,0.0,2183.0116,
0.2,0.85,,,2189.42225,
0.2,0.85,,,2197.5229,
0.2,0.85,,,2205.6267,
0.2,0.85,,,2213.7276,
0.2,0.85,,,2221.83065,
0.2,0.85,,,2229.93265,
0.2,0.85,,,2238.0386,
0.2,0.85,,,2246.1387,
0.2,0.85,1.0,0.0,2254.24185,
0.2,0.85,,,2260.4171,
0.2,0.85,,,2268.52115,
0.2,0.85,,,2276.6228,
0.2,0.85,,,2284.72575,
0.2,0.85,1.0,1.0,2292.82745,2293.60015
0.2,0.85,1.0,1.0,2296.52815,2300.60685
0.2,0.85,,,2303.64585,
0.2,0.85,,,2311.75395,
0.2,0.85,1.0,1.0,2319.85615,2325.91375
0.2,0.85,,,2328.3861,
0.2,0.85,1.0,1.0,2336.4896,2337.16975
0.2,0.85,,,2339.4508,
0.2,0.85,,,2347.55185,
0.2,0.85,1.0,1.0,2355.6552,2356.2316
0.2,0.85,1.0,1.0,2358.31015,2358.4775
0.2,0.85,,,2361.1524,
0.2,0.85,,,2370.42725,
0.2,0.85,,,2378.5304,
0.2,0.85,1.0,1.0,2386.6324,2393.4789
0.2,0.85,,,2395.8521,
0.2,0.85,1.0,1.0,2403.95905,2408.7271
0.2,0.85,,,2411.4003,
0.2,0.85,1.0,0.0,2419.50235,
0.2,0.85,,,2430.0238,
0.2,0.85,1.0,1.0,2438.12485,2442.45115
0.2,0.85,,,2444.92505,
0.2,0.85,1.0,1.0,2453.03205,2457.46005
0.8,0.2,1.0,0.0,2459.757,
0.8,0.2,,,2465.02635,
0.8,0.2,,,2476.9283,
0.8,0.2,1.0,0.0,2485.02895,
0.8,0.2,1.0,0.0,2487.65985,
0.8,0.2,,,2490.19195,
0.8,0.2,,,2498.2956,
